batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,platoon_adv,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener
694728,Brice Matthews,R,HOU,8,Shane Bieber,R,HOU @ TOR,1:07 PM,23/06,Final,0.5432388461953473,,,,False,00001,live,0,0,0.0,0.2686822863575218,0.36488962236312134,0.48314534598510384,20,1,0,0.985,,,,,,0,0,0
676609,José Caballero,R,NYY,7,Casey Mize,R,NYY @ DET,3:40 PM,23/06,Final,0.5403507039224792,-157,118,,True,11010,live,0,0,0.0,0.2292789206958741,0.3499949468822024,0.160639144623361,20,1,0,1.0,90.2,A,0.30140485312899107,4.299616086526203,0.32611803998718597,10,6,0
595978,Austin Hedges,R,CLE,8,Sean Burke,R,CLE @ CWS,4:40 PM,23/06,Final,0.5397654568396052,,,,True,11100,live,0,0,0.0,0.21267283393438458,0.2408341641961092,0.2824120503649309,20,1,0,0.98,65.2,B,0.2924457741211668,2.5643869608746654,0.3665777651465447,15,5,0
621020,Dansby Swanson,R,CHC,9,Kodai Senga,R,CHC @ NYM,4:10 PM,23/06,Final,0.5333216681248177,-124,-107,39.0,True,00111,live,2,1,0.5,0.18918337476222902,0.21266569509760125,0.2702748260947245,20,3,0,0.935,36.9,D,0.26666666666666666,1.3932118554521846,0.35697618262873543,6,7,0
624431,Jose Trevino,R,CIN,8,Brandon Sproat,R,MIL @ CIN,4:10 PM,23/06,Final,0.5307903580449979,,,,True,10110,live,0,0,0.0,0.15129573700989557,0.3002729585881809,0.3469877872131088,13,3,0,1.0,42.4,D,0.2777777777777778,2.064204020670602,0.43248698379630085,14,6,0
642133,Rowdy Tellez,L,ATL,8,Wandy Peralta,L,ATL @ SD,6:40 PM,23/06,Final,0.5193161000049331,,,,True,00001,live,0,0,0.0,0.23002735662446042,,,5,2,0,0.955,57.5,C,0.22998296422487224,0.99013554685306,0.3196400398347274,20,2,0
664770,Nathan Lukes,L,TOR,8,Peter Lambert,R,HOU @ TOR,1:07 PM,23/06,Final,0.5171170034811247,,,,False,11101,live,0,0,0.0,0.32823242416643567,0.3235037481055687,0.14889565588811732,20,1,1,0.985,61.6,C,0.2649325626204239,2.3149082447247964,0.38420253076910044,11,6,0
681351,Logan O'Hoppe,R,LAA,8,Shane Baz,R,BAL @ LAA,6:38 PM,23/06,Final,0.5043437700926172,-142,107,,False,10110,live,0,0,0.0,0.3422274185865846,0.29837184136580086,0.3785668035154917,20,1,0,0.975,43.8,D,0.2630853994490358,2.333085741246958,0.4104275141020446,15,5,0
543309,Kyle Higashioka,R,TEX,8,Sandy Alcántara,R,TEX @ MIA,3:40 PM,23/06,Final,0.5043437700926172,-134,101,,True,01100,live,0,0,0.0,0.1992488885485159,0.2850421660500816,0.3185250529751011,20,2,0,1.035,65.9,B,0.27266839378238344,3.645246496837894,0.3572152521730552,16,6,0
803011,Sam Antonacci,L,CWS,8,Parker Messick,L,CLE @ CWS,4:40 PM,23/06,Final,0.5043437700926172,-132,100,,False,11101,live,0,0,0.0,0.3423674607438285,0.37046318271478046,0.4282684913080579,20,1,0,0.98,67.7,B,0.2820699708454811,3.3836322028331907,0.36542371943729607,15,5,0
641933,Tyler O'Neill,R,BAL,8,Ryan Johnson,R,BAL @ LAA,6:38 PM,23/06,Final,0.501455627819749,-157,118,,False,11101,live,0,0,0.0,0.2196938732728339,0.3688252907802591,0.4970207163844069,20,1,0,0.975,34.3,F,0.22393822393822393,0.9430425649870955,0.3327298001179015,5,5,0
677588,José Tena,L,WSH,8,Jesús Luzardo,L,PHI @ WSH,3:45 PM,23/06,Final,0.501455627819749,,,,True,10100,live,0,0,0.0,0.13393636680678472,0.340277146849711,0.43087412723945967,20,2,0,1.045,87.5,A,0.32249134948096886,3.209993791792349,0.2732986251402405,15,7,0
686475,Tyler Tolbert,R,KC,8,Shane Mcclanahan,L,KC @ TB,3:40 PM,23/06,Final,0.4972281917597194,,,,True,10100,live,0,0,0.0,0.16647938318490235,0.379869541844929,0.3908174053574931,12,4,1,0.955,54.3,C,0.2988298829882988,2.5222802030643146,0.43967641374084415,14,6,0
678662,Ezequiel Tovar,R,COL,8,Sonny Gray,R,BOS @ COL,5:40 PM,23/06,Final,0.48868239443124156,-215,160,,True,00100,live,0,0,0.0,0.16109808980902665,0.3134094108458068,0.3090371365153356,20,1,0,1.165,61.8,C,0.27185398655139287,3.281798666914689,0.38623435962370584,13,5,0
690976,Alex Freeland,L,LAD,8,Kendry Rojas,L,LAD @ MIN,4:40 PM,23/06,Final,0.48868239443124156,,,,True,11001,live,0,0,0.0,0.23046201376978262,0.38146214839440673,0.4231235235317324,20,1,0,1.025,60.6,C,0.28193832599118945,1.2643129955405628,0.3504031575616016,5,31,0
