batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R
686948,Drake Baldwin,L,ATL,4,Logan Webb,R,657277,823207,ATL @ SF,6:05 PM,27/06,Game Over,0.6009042678841514,-225,167,,False,1110000000,live,0,0,0.0,0.1382300830324504,0.3235358913525359,0.4373257698301794,20,1,-0.05301473107228502,0.994,65.9,B,0.2724867724867725,3.706642395064698,0.41559301864042303,12,6,0,0.2976190476190476,0.2446043165467626
683737,Michael Busch,L,CHC,5,Kyle Harrison,L,690986,823770,CHC @ MIL,4:10 PM,27/06,Final,0.6006027473608508,,,,True,0011100110,live,2,2,1.0,0.18540142736963872,0.30734438045395907,0.44296962553386005,20,1,0.03542340012928247,0.97,80.7,A,0.31209150326797386,4.9772392044662155,0.35368794636442763,14,7,0,0.2571428571428571,0.22171945701357465
668904,Royce Lewis,R,MIN,6,Michael Lorenzen,R,547179,823689,COL @ MIN,4:10 PM,27/06,Final,0.5999432281884958,-201,150,,False,0101111111,live,0,0,0.0,0.2899753223241067,0.3374354047815702,0.4344619371396112,20,1,0.03434065934065936,1.022,33.4,F,0.26571428571428574,2.6217509314446383,0.4517307240855913,17,6,0,0.19642857142857142,0.23076923076923078
685133,Wade Meckler,L,LAA,5,Jack Perkins,R,678022,824015,ATH @ LAA,6:38 PM,27/06,In Progress,0.5987106279409162,375,-575,2.0,False,1101110111,live,1,1,1.0,0.28989638014093905,0.32041917911709006,0.3758645712971017,20,1,0.15946843853820597,0.979,69.3,B,0.30402010050251255,3.0546293604779464,0.364708980153274,20,6,0,0.14285714285714285,0.3023255813953488
679529,Spencer Torkelson,R,DET,4,Kai-Wei Teng,R,678906,824257,HOU @ DET,10:10 AM,27/06,Final,0.5985995142341892,-161,121,,True,0001110100,live,1,0,0.0,0.17976997827180993,0.355732962752013,0.39656237383612386,20,1,-0.0490169674117964,1.004,67.6,B,0.3031496062992126,2.3590542389096076,0.3631651369119951,20,6,0,0.24050632911392406,0.19148936170212766
681082,Bryson Stott,L,PHI,5,Christian Scott,R,681035,823609,PHI @ NYM,1:10 PM,27/06,Final,0.5985995142341892,-194,145,,False,1111101101,live,0,0,0.0,0.2682860506489273,0.3459038820436251,0.3111529385126788,20,1,-0.049629421146449026,0.949,55.2,C,0.26273458445040215,2.183245921234023,0.31001956533919356,9,16,0,0.27450980392156865,0.22488038277511962
624585,Jorge Soler,R,LAA,4,Jack Perkins,R,678022,824015,ATH @ LAA,6:38 PM,27/06,In Progress,0.5964262387733192,,,99.0,True,1011101010,live,0,0,0.0,0.18082291754874116,0.32620816431391764,0.4270026741370317,20,1,-0.029234478601567193,0.979,69.3,B,0.30402010050251255,3.0546293604779464,0.364708980153274,20,6,0,0.23809523809523808,0.2088607594936709
676572,Eric Wagaman,R,NYM,5,Tim Mayza,L,641835,823609,PHI @ NYM,1:10 PM,27/06,Final,0.5961729203602268,,,,False,0011000101,live,0,0,0.0,0.23291214835754293,0.2919063789192761,0.3249343424533045,13,2,0.0,0.949,62.1,C,0.29347826086956524,71.07755497818219,0.4280194252748154,20,2,0,0.22727272727272727,
669392,Samad Taylor,R,SD,2,Yoshinobu Yamamoto,R,808967,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.5958416092804218,-115,-115,1.0,False,1111110110,live,0,0,0.0,0.33371836480352396,0.3853511398018593,0.270395210964343,17,1,-0.01944444444444443,0.954,79.6,B,0.2979559748427673,4.919514614971304,0.3621630470761873,13,7,0,0.375,0.35555555555555557
693304,Nick Gonzales,R,PIT,4,Chase Burns,R,695505,823364,CIN @ PIT,1:05 PM,27/06,Final,0.5953086620288163,,,,True,0011011110,live,2,0,0.0,0.23917071654128794,0.26853122011272995,0.24707807461202305,20,1,0.013547954393024808,1.013,83.6,A,0.2966162706983441,3.568122206785494,0.35509793876276635,15,6,0,0.28169014084507044,0.29523809523809524
695734,Daylen Lile,L,WSH,6,Brandon Young,R,687064,824825,WSH @ BAL,4:05 PM,27/06,Final,0.5948839002649469,-192,144,,True,1000010110,live,0,0,0.0,0.19053502503816958,0.22692551256350682,0.19698146685998363,20,1,-0.02751045498060159,1.044,45.2,D,0.2576045627376426,1.922273710885961,0.4187642495448673,12,6,0,0.2696629213483146,0.242152466367713
681624,Andy Pages,R,LAD,2,Kyle Hart,L,606996,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.592621358528819,-215,159,99.0,True,0111010101,live,0,0,0.0,0.20638280539303386,0.2952148224968914,0.3200372456467354,20,1,-0.0006718924972004547,0.954,83.4,A,0.28055555555555556,5.402188065125236,0.3272347243112005,17,4,0,0.2631578947368421,0.26382978723404255
669016,Brandon Marsh,L,PHI,4,Christian Scott,R,681035,823609,PHI @ NYM,1:10 PM,27/06,Final,0.5913929816425476,-210,156,,True,1101011110,live,0,0,0.0,0.28163052209462774,0.3422492588314456,0.4117707638535856,20,1,-0.0299176356589147,0.949,55.2,C,0.26273458445040215,2.183245921234023,0.31001956533919356,9,16,0,0.3372093023255814,0.3072916666666667
571448,Nolan Arenado,R,AZ,6,Cole Sulser,R,642121,822960,AZ @ TB,3:10 PM,27/06,Final,0.5904277185855838,-148,111,,True,1001011111,live,0,0,0.0,0.1949635464114946,0.27220855028603697,0.27376671315253615,20,1,0.0011363636363636576,0.96,60.0,C,0.24475524475524477,7.388372785592618,0.3431891995012669,20,3,0,0.2375,0.23863636363636365
680776,Jarren Duran,L,BOS,5,Gerrit Cole,R,543037,824745,NYY @ BOS,10:10 AM,27/06,Final,0.5892576570071942,-182,136,,False,1001000011,live,0,0,0.0,0.14243542233859247,0.3256444746520964,0.2935458285733759,20,1,-0.028849621348719795,1.063,76.2,B,0.2937625754527163,3.208738604287433,0.3624737821686833,6,5,0,0.22033898305084745,0.19148936170212766
673962,Josh Jung,R,TEX,2,Dylan Cease,R,656302,822794,TEX @ TOR,12:07 PM,27/06,Final,0.5891415745130918,,,,True,0011110000,live,0,0,0.0,0.21830761506814828,0.2811593709313541,0.5226358343314663,20,1,-0.08309900843569634,0.995,79.8,B,0.32471264367816094,3.3627910456345953,0.3323290795545291,14,5,0,0.3620689655172414,0.27896995708154504
682622,Noelvi Marte,R,CIN,6,Jared Jones,R,683003,823364,CIN @ PIT,1:05 PM,27/06,Final,0.5885792257885282,,,,False,1101110001,live,0,0,0.0,0.26573133911576335,0.3954084903935374,0.40371229771402184,20,1,0.06284153005464482,1.013,55.6,C,0.2976878612716763,2.4471126697107555,0.388375247513685,5,6,0,0.16666666666666666,0.22950819672131148
681297,Colton Cowser,L,BAL,5,Foster Griffin,L,656492,824825,WSH @ BAL,4:05 PM,27/06,Final,0.588299947991719,-173,130,,False,0101111001,live,0,0,0.0,0.2164722776023169,0.305835376040639,0.4632002904082402,20,3,-0.09208261617900174,1.044,75.3,B,0.30425963488843816,4.441073460567168,0.39095144401749315,16,5,0,0.14285714285714285,0.23493975903614459
521692,Salvador Pérez,R,KC,6,Davis Martin,R,663436,824581,KC @ CWS,1:10 PM,27/06,Final,0.5863717766349344,-208,155,,True,1111101000,live,1,0,0.0,0.15247213412103183,0.24047557203736308,0.368097414766055,20,1,-0.004224270353302612,0.968,52.9,C,0.2949376375641966,3.320496135427762,0.45362944294774676,15,6,0,0.20238095238095238,0.19815668202764977
656811,Ryan O'Hearn,L,PIT,5,Chase Burns,R,695505,823364,CIN @ PIT,1:05 PM,27/06,Final,0.5838219188808869,-231,171,,True,1110001110,live,2,1,0.5,0.2433871518621602,0.3135234067696411,0.5444727461501058,20,1,0.14162217137045513,1.013,83.6,A,0.2966162706983441,3.568122206785494,0.35509793876276635,15,6,0,0.15789473684210525,0.2995169082125604
607043,Brandon Nimmo,L,TEX,4,Dylan Cease,R,656302,822794,TEX @ TOR,12:07 PM,27/06,Final,0.581899669690869,,,69.0,True,1111111001,live,0,0,0.0,0.28602769809107464,0.4177075159387059,0.5413908113912375,20,1,0.0049113957655804175,0.995,79.8,B,0.32471264367816094,3.3627910456345953,0.3323290795545291,14,5,0,0.26229508196721313,0.26720647773279355
624641,Edmundo Sosa,R,PHI,6,Christian Scott,R,681035,823609,PHI @ NYM,1:10 PM,27/06,Final,0.581899669690869,,,,False,1011110100,live,0,0,0.0,0.18999103705633058,0.35574178382440225,0.45786992359431805,20,1,0.0029211295034080043,0.949,55.2,C,0.26273458445040215,2.183245921234023,0.31001956533919356,9,16,0,0.22784810126582278,0.23076923076923078
656941,Kyle Schwarber,L,PHI,2,Christian Scott,R,681035,823609,PHI @ NYM,1:10 PM,27/06,Final,0.5800170386363868,-173,129,,False,1101110011,live,0,0,0.0,0.31960386906344007,0.5045474865714907,0.6212625539215506,20,1,0.028107401448109387,0.949,55.2,C,0.26273458445040215,2.183245921234023,0.31001956533919356,9,16,0,0.23893805309734514,0.26704545454545453
608324,Alex Bregman,R,CHC,4,Kyle Harrison,L,690986,823770,CHC @ MIL,4:10 PM,27/06,Final,0.579726394229999,,,,False,1100110011,live,2,1,0.5,0.19900209447979791,0.2438735900849809,0.34596882291152503,20,1,-0.03527016617145373,0.97,80.7,A,0.31209150326797386,4.9772392044662155,0.35368794636442763,14,7,0,0.21794871794871795,0.2532188841201717
687749,Jase Bowen,R,SD,4,Yoshinobu Yamamoto,R,808967,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.576913836913837,,,,False,0001000001,live,0,0,0.0,0.13395715688676724,0.3573786168044432,0.2934584862611233,11,3,-0.04999999999999999,0.954,79.6,B,0.2979559748427673,4.919514614971304,0.3621630470761873,13,7,0,0.15,0.1
700932,Kyle Manzardo,L,CLE,4,Logan Gilbert,R,669302,824421,SEA @ CLE,4:10 PM,27/06,Final,0.5765372546206594,-200,149,,True,0110110011,live,0,0,0.0,0.27050585938512145,0.33070855509063,0.3617800976918381,20,1,-0.029341111873713105,0.987,66.4,B,0.30206112295664533,4.401686171861081,0.43880974681620344,15,6,0,0.25806451612903225,0.22872340425531915
657757,Gavin Sheets,L,SD,5,Yoshinobu Yamamoto,R,808967,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.5746931370992274,-124,-107,99.0,True,0011010001,live,1,0,0.0,0.15734387726799126,0.3148706698738596,0.4994491214267211,20,1,0.06862745098039216,0.954,79.6,B,0.2979559748427673,4.919514614971304,0.3621630470761873,13,7,0,0.16666666666666666,0.23529411764705882
677942,Blaze Alexander,R,BAL,6,Foster Griffin,L,656492,824825,WSH @ BAL,4:05 PM,27/06,Final,0.5743106326392832,-162,122,,True,1101011001,live,0,0,0.0,0.31612626033522995,0.37253143210946327,0.4788818757443594,20,1,-0.03693181818181818,1.044,75.3,B,0.30425963488843816,4.441073460567168,0.39095144401749315,16,5,0,0.28125,0.3181818181818182
823550,Sung Mun Song,L,SD,6,Yoshinobu Yamamoto,R,808967,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.5737666698198031,,,,False,0111001111,live,0,0,0.0,0.33077279465869297,0.2577389777600759,0.1991357290968168,20,1,0.0,0.954,79.6,B,0.2979559748427673,4.919514614971304,0.3621630470761873,13,7,0,,0.22641509433962265
663538,Nico Hoerner,R,CHC,6,Kyle Harrison,L,690986,823770,CHC @ MIL,4:10 PM,27/06,Final,0.5721565300061956,,,,True,0011011100,live,1,0,0.0,0.16934000942268573,0.2733850039904135,0.2312876412969687,20,1,0.031407563025210083,0.97,80.7,A,0.31209150326797386,4.9772392044662155,0.35368794636442763,14,7,0,0.2625,0.23109243697478993
695731,Braden Montgomery,L,CWS,6,Michael Wacha,R,608379,824581,KC @ CWS,1:10 PM,27/06,Final,0.5702151079883953,-167,125,,True,0100111010,live,0,0,0.0,0.20842951971513743,0.3699336821271828,0.37310158591176923,15,1,0.016483516483516508,0.968,68.3,B,0.2728512960436562,2.8469450204465736,0.3460482023806091,16,5,0,0.21428571428571427,0.23076923076923078
805300,Jakob Marsee,L,MIA,6,Andre Pallante,R,669467,823038,MIA @ STL,4:15 PM,27/06,Final,0.5680610053553078,,,,True,1111100001,live,0,0,0.0,0.21330846886775628,0.32475340976295924,0.2581728360374973,20,1,-0.055603242727706226,1.031,78.0,B,0.28888888888888886,2.8929217307942654,0.34098806775565516,15,5,0,0.24444444444444444,0.1888412017167382
571970,Max Muncy,L,LAD,5,Kyle Hart,L,606996,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.5679637008589394,-155,117,99.0,True,1001011110,live,0,0,0.0,0.2503703283045022,0.28603276584205567,0.371698607381516,20,1,-0.0714285714285714,0.954,83.4,A,0.28055555555555556,5.402188065125236,0.3272347243112005,17,4,0,0.2,0.2714285714285714
663728,Cal Raleigh,L,SEA,6,Slade Cecconi,R,677944,824421,SEA @ CLE,4:10 PM,27/06,Final,0.5599172645689117,-147,111,55.0,False,1100101110,live,1,0,0.0,0.13407991192851693,0.24700905180657012,0.3749825167836933,20,1,0.013747054202670861,0.987,58.4,C,0.26671565025716387,2.7478894684117434,0.3758189580002927,16,6,0,0.15789473684210525,0.17164179104477612
694876,Cooper Ingle,L,CLE,6,Logan Gilbert,R,669302,824421,SEA @ CLE,4:10 PM,27/06,Final,0.5599172645689117,,,,True,0,live,0,0,0.0,,,,1,1,0.0,0.987,66.4,B,0.30206112295664533,4.401686171861081,0.43880974681620344,15,6,0,,
682177,Daniel Schneemann,L,CLE,5,Logan Gilbert,R,669302,824421,SEA @ CLE,4:10 PM,27/06,Final,0.558549719113704,-144,108,,False,0100001000,live,0,0,0.0,0.12787460189515037,0.2750518764273308,0.4054731593856787,20,1,-0.09502068768725924,0.987,66.4,B,0.30206112295664533,4.401686171861081,0.43880974681620344,15,6,0,0.27906976744186046,0.18404907975460122
666176,Jo Adell,R,LAA,6,Jack Perkins,R,678022,824015,ATH @ LAA,6:38 PM,27/06,In Progress,0.5562983119842482,,,99.0,True,1100010111,live,1,0,0.0,0.26155845910672015,0.2618389220852058,0.3773877222083447,20,1,0.04274065048270689,0.979,69.3,B,0.30402010050251255,3.0546293604779464,0.364708980153274,20,6,0,0.2127659574468085,0.2555066079295154
542303,Marcell Ozuna,R,PIT,6,Chase Burns,R,695505,823364,CIN @ PIT,1:05 PM,27/06,Final,0.5562983119842482,-135,102,,False,1110101111,live,1,0,0.0,0.26887867246930364,0.4140628509091277,0.4497539577098758,20,1,0.005952380952380931,1.013,83.6,A,0.2966162706983441,3.568122206785494,0.35509793876276635,15,6,0,0.20833333333333334,0.21428571428571427
671732,Lawrence Butler,L,ATH,4,Reid Detmers,L,672282,824015,ATH @ LAA,6:38 PM,27/06,In Progress,0.5562983119842482,,,,True,1101100010,live,0,0,0.0,0.23443068776701162,0.3773961913490545,0.4066268778233569,20,1,-0.1090909090909091,0.979,82.9,A,0.3017868960953011,3.622753639053893,0.37352276713138877,16,6,0,0.09090909090909091,0.2
676609,José Caballero,R,NYY,6,Jake Bennett,L,687562,824745,NYY @ BOS,10:10 AM,27/06,Final,0.5533862369156487,-173,130,,False,1110101010,live,0,0,0.0,0.21348269631244646,0.3060299745716688,0.2270208798358677,20,1,0.007967479674796774,1.063,80.3,A,0.2531328320802005,6.491364974401356,0.3240613545518565,5,5,0,0.26,0.25203252032520324
683748,Victor Mesa,L,TB,4,Jose Cabrera,R,703615,822960,AZ @ TB,3:10 PM,27/06,Final,0.5530627149048204,,,,True,1100100010,live,0,0,0.0,0.152560131628172,0.3394104976044483,0.3688920649425937,19,1,0.0,0.96,61.5,C,0.2903225806451613,,,1,6,0,,0.16981132075471697
608369,Corey Seager,L,TEX,3,Dylan Cease,R,656302,822794,TEX @ TOR,12:07 PM,27/06,Final,0.552829810357852,-272,200,67.0,True,0000111010,live,0,0,0.0,0.13759735321365213,0.2938026843116839,0.3994048979453303,20,2,-0.01897435897435898,0.995,79.8,B,0.32471264367816094,3.3627910456345953,0.3323290795545291,14,5,0,0.19230769230769232,0.17333333333333334
663330,Jahmai Jones,R,DET,6,Kai-Wei Teng,R,678906,824257,HOU @ DET,10:10 AM,27/06,Final,0.5504593248478141,,,,False,0000001010,live,0,0,0.0,0.1285356387584302,0.22514829303066747,0.29923263452909166,20,4,0.0,1.004,67.6,B,0.3031496062992126,2.3590542389096076,0.3631651369119951,20,6,0,0.14444444444444443,
805811,Bryce Eldridge,L,SF,6,Bryce Elder,R,693821,823207,ATL @ SF,6:05 PM,27/06,Game Over,0.5427222658801606,-150,113,,True,1110100001,live,0,0,0.0,0.22736714665855318,0.25772648581208923,0.4877833199976434,20,1,0.022558922558922556,0.994,57.9,C,0.27187948350071733,2.5552562100309038,0.396053361304098,16,6,0,0.25925925925925924,0.2818181818181818
687515,Colby Thomas,R,ATH,6,Reid Detmers,L,672282,824015,ATH @ LAA,6:38 PM,27/06,In Progress,0.536919296919297,,,99.0,True,1100000000,live,3,1,0.3333333333333333,0.08735406931734539,0.22062294368281776,0.3112267263171551,20,4,0.0,0.979,82.9,A,0.3017868960953011,3.622753639053893,0.37352276713138877,16,6,0,0.2153846153846154,
641343,Jake Bauers,L,MIL,6,David Peterson,L,656849,823770,CHC @ MIL,4:10 PM,27/06,Final,0.536919296919297,,,,False,0010010110,live,0,0,0.0,0.21450659244969508,0.3154240834873687,0.5847856987210839,20,1,0.05937921727395412,0.97,41.8,D,0.2783143107989464,1.999103318391461,0.4067796923048666,16,6,0,0.3157894736842105,0.2564102564102564
669394,Jake Burger,R,TEX,5,Dylan Cease,R,656302,822794,TEX @ TOR,12:07 PM,27/06,Final,0.5308474052358946,-187,140,,True,1111110110,live,0,0,0.0,0.29316131155169467,0.3642163447163164,0.47811185660497574,20,1,-0.04488636363636364,0.995,79.8,B,0.32471264367816094,3.3627910456345953,0.3323290795545291,14,5,0,0.28125,0.23636363636363636
656775,Cedric Mullins,L,TB,6,Jose Cabrera,R,703615,822960,AZ @ TB,3:10 PM,27/06,Final,0.5308474052358946,-173,129,,True,1101110111,live,0,0,0.0,0.24152051322607535,0.3012397096862997,0.32287113066649986,20,1,-0.02550607287449394,0.96,61.5,C,0.2903225806451613,,,1,6,0,0.23076923076923078,0.20526315789473684
669242,Tommy Edman,L,LAD,6,Kyle Hart,L,606996,823283,LAD @ SD,5:40 PM,27/06,In Progress,0.5289727661820686,-185,138,99.0,True,0110111,live,0,0,0.0,0.30636663800915787,0.3999320973088482,0.3157793091185463,7,1,-0.2692307692307692,0.954,83.4,A,0.28055555555555556,5.402188065125236,0.3272347243112005,17,4,0,0.23076923076923078,0.5
677649,Ezequiel Duran,R,TEX,6,Dylan Cease,R,656302,822794,TEX @ TOR,12:07 PM,27/06,Final,0.5287088700169597,,,,True,0110011001,live,0,0,0.0,0.19062572652412643,0.2725792259593773,0.2842896910799942,20,1,-0.10289210233592883,0.995,79.8,B,0.32471264367816094,3.3627910456345953,0.3323290795545291,14,5,0,0.3448275862068966,0.24193548387096775
701675,Nathan Church,L,STL,9,Ryan Gusto,R,687473,823038,MIA @ STL,4:15 PM,27/06,Final,0.5173073773073774,,,,False,1011111000,live,0,0,0.0,0.2918884136671056,0.2649986472186038,0.19412823359925063,20,1,0.0388586956521739,1.031,35.5,D,0.26129032258064516,3.121677537665307,0.5228086668274909,6,6,0,0.21739130434782608,0.25625
668901,Mark Vientos,R,NYM,6,Tim Mayza,L,641835,823609,PHI @ NYM,1:10 PM,27/06,Final,0.5098082817600232,-145,109,,False,1111010100,live,0,0,0.0,0.15371307519301122,0.304050846653705,0.3250231136553595,20,2,0.0027500000000000024,0.949,62.1,C,0.29347826086956524,71.07755497818219,0.4280194252748154,20,2,0,0.21875,0.216
699625,Jimmy Crooks,L,STL,8,Ryan Gusto,R,687473,823038,MIA @ STL,4:15 PM,27/06,Final,0.47460189133414105,,,,False,1100001010,live,0,0,0.0,0.14779020679644872,0.3710869248020597,0.5530057177039764,17,3,0.0,1.031,35.5,D,0.26129032258064516,3.121677537665307,0.5228086668274909,6,6,0,,0.1702127659574468
665877,José Fermín,R,STL,7,Ryan Gusto,R,687473,823038,MIA @ STL,4:15 PM,27/06,Final,0.47338356774739637,,,,False,1111010111,live,0,0,0.0,0.3175861147057845,0.3398768017591147,0.42619786294154766,20,1,0.022512708787218616,1.031,35.5,D,0.26129032258064516,3.121677537665307,0.5228086668274909,6,6,0,0.2716049382716049,0.29411764705882354
666152,David Hamilton,L,MIL,9,David Peterson,L,656849,823770,CHC @ MIL,4:10 PM,27/06,Final,0.47338356774739637,,,,False,1001011001,live,0,0,0.0,0.2194688807407901,0.28436609998260204,0.20039743616458944,20,1,0.038596491228070184,0.97,41.8,D,0.2783143107989464,1.999103318391461,0.4067796923048666,16,6,0,0.26666666666666666,0.22807017543859648
656484,Tristan Gray,L,MIN,8,Michael Lorenzen,R,547179,823689,COL @ MIN,4:10 PM,27/06,Final,0.464225060974287,,,,True,0100001011,live,0,0,0.0,0.23460580131838088,0.27807990224073104,0.22498139016361127,20,1,0.17062937062937064,1.022,33.4,F,0.26571428571428574,2.6217509314446383,0.4517307240855913,17,6,0,0.09090909090909091,0.26153846153846155
686555,Isaac Collins,L,KC,9,Davis Martin,R,663436,824581,KC @ CWS,1:10 PM,27/06,Final,0.4641941050312141,-143,108,,True,0111110101,live,1,0,0.0,0.23848092384119413,0.3669764942625968,0.4141994635449986,20,1,0.036159137386131246,0.968,52.9,C,0.2949376375641966,3.320496135427762,0.45362944294774676,15,6,0,0.19696969696969696,0.2331288343558282
807712,Luke Keaschall,R,MIN,9,Michael Lorenzen,R,547179,823689,COL @ MIN,4:10 PM,27/06,Final,0.4570582665425771,-184,138,,True,0111100000,live,0,0,0.0,0.2125668148701818,0.30441115923936046,0.21669336709886236,20,1,0.041605029585798814,1.022,33.4,F,0.26571428571428574,2.6217509314446383,0.4517307240855913,17,6,0,0.21875,0.2603550295857988
543877,Christian Vázquez,R,HOU,9,Framber Valdez,L,664285,824257,HOU @ DET,10:10 AM,27/06,Final,0.4554942195457419,,,,True,0000001000,live,0,0,0.0,0.10956421803902776,0.18352759693146195,0.18381008994198933,20,2,-0.053571428571428575,1.004,48.5,D,0.28153310104529616,2.1976084298266216,0.4374103267062409,16,5,0,0.17142857142857143,0.225
691019,Kyle Teel,L,CWS,9,Michael Wacha,R,608379,824581,KC @ CWS,1:10 PM,27/06,Final,0.4520964267263596,-178,133,,False,011,live,0,0,0.0,,,,3,1,0.0,0.968,68.3,B,0.2728512960436562,2.8469450204465736,0.3460482023806091,16,5,0,,0.25
695490,Edwin Arroyo,L,CIN,9,Jared Jones,R,683003,823364,CIN @ PIT,1:05 PM,27/06,Final,0.45160270411380116,,,,True,1011001001,live,0,0,0.0,0.2364507277738599,0.44867418688722627,0.16213810284344268,17,3,0.0,1.013,55.6,C,0.2976878612716763,2.4471126697107555,0.388375247513685,5,6,0,,0.25
676694,Jake Meyers,R,HOU,7,Framber Valdez,L,664285,824257,HOU @ DET,10:10 AM,27/06,Final,0.45160270411380116,,,,True,0101010000,live,0,0,0.0,0.11492658345998856,0.21779546255376206,0.23784284062844321,20,1,-0.010526315789473661,1.004,48.5,D,0.28153310104529616,2.1976084298266216,0.4374103267062409,16,5,0,0.2,0.21052631578947367
664702,Myles Straw,R,TOR,9,Cal Quantrill,R,615698,822794,TEX @ TOR,12:07 PM,27/06,Final,0.45117481475535653,,,,False,0001101010,live,0,0,0.0,0.21461801667339758,0.284666972200332,0.27102995718234724,20,1,0.001485001485001497,0.995,56.0,C,0.2593283582089552,3.6916581915357263,0.40536830913631594,16,4,0,0.24175824175824176,0.24324324324324326
694371,Tommy Troy,R,AZ,9,Cole Sulser,R,642121,822960,AZ @ TB,3:10 PM,27/06,Final,0.4509245466442912,-118,-112,,False,0101101011,live,0,0,0.0,0.22871570212033251,0.3202197031602782,0.3692087659669941,20,1,-0.22044334975369456,0.96,60.0,C,0.24475524475524477,7.388372785592618,0.3431891995012669,20,3,0,0.39285714285714285,0.1724137931034483
686452,Drew Millas,L,WSH,9,Brandon Young,R,687064,824825,WSH @ BAL,4:05 PM,27/06,Final,0.4424132413976189,,,,True,0111100100,live,0,0,0.0,0.1816141414758489,0.28249398620244776,0.2997766739608844,20,3,0.0,1.044,45.2,D,0.2576045627376426,1.922273710885961,0.4187642495448673,12,6,0,,0.1743119266055046
702284,Cole Young,L,SEA,8,Slade Cecconi,R,677944,824421,SEA @ CLE,4:10 PM,27/06,Final,0.44109625073237035,-138,104,,True,0110011101,live,1,0,0.0,0.22840108822016184,0.31094702131159063,0.39067387719562524,20,1,-0.0068329890354361655,0.987,58.4,C,0.26671565025716387,2.7478894684117434,0.3758189580002927,16,6,0,0.25806451612903225,0.2512315270935961
691720,Kyle Karros,R,COL,8,Mike Paredes,R,702474,823689,COL @ MIN,4:10 PM,27/06,Final,0.4392222470336821,-131,-101,,True,1110101111,live,0,0,0.0,0.38269282656465975,0.3639433133208191,0.5119208331255617,20,1,-0.08002124457820661,1.022,38.1,D,0.24675324675324675,1.3327290165366907,0.4606036255743357,5,6,0,0.3037974683544304,0.22377622377622378
682626,Francisco Álvarez,R,NYM,9,Tim Mayza,L,641835,823609,PHI @ NYM,1:10 PM,27/06,Final,0.43459803081767756,-141,106,,False,1111011100,live,0,0,0.0,0.2787760775811955,0.4155251525902006,0.41219154937480174,20,1,-0.0073542930685787655,0.949,62.1,C,0.29347826086956524,71.07755497818219,0.4280194252748154,20,2,0,0.24489795918367346,0.25225225225225223
683083,Nasim Nuñez,L,WSH,8,Brandon Young,R,687064,824825,WSH @ BAL,4:05 PM,27/06,Final,0.43401275299713044,-136,102,,True,1111111010,live,1,1,1.0,0.3868421722472417,0.357591454487642,0.28687534244247714,20,1,-0.06282271944922546,1.044,45.2,D,0.2576045627376426,1.922273710885961,0.4187642495448673,12,6,0,0.2857142857142857,0.22289156626506024
670224,Kameron Misner,L,KC,8,Davis Martin,R,663436,824581,KC @ CWS,1:10 PM,27/06,Final,0.4328847553958524,,,,False,11110110,live,0,0,0.0,0.2945990851625726,0.3703761651599739,0.19897942036444927,8,3,0.021390374331550832,0.968,52.9,C,0.2949376375641966,3.320496135427762,0.45362944294774676,15,6,0,0.2727272727272727,0.29411764705882354
673490,Ha-Seong Kim,R,ATL,9,Logan Webb,R,657277,823207,ATL @ SF,6:05 PM,27/06,Game Over,0.43224321487479384,-131,-101,,False,0010000000,live,0,0,0.0,0.049214280611790194,0.19865478268506673,0.13396601257190482,20,1,0.011818181818181825,0.994,65.9,B,0.2724867724867725,3.706642395064698,0.41559301864042303,12,6,0,0.06818181818181818,0.08
686797,Brooks Lee,L,MIN,7,Michael Lorenzen,R,547179,823689,COL @ MIN,4:10 PM,27/06,Final,0.42827599881588724,-214,159,,True,0110100111,live,0,0,0.0,0.2190818186253125,0.2376507438370076,0.25207401620560294,20,1,0.031595019967113,1.022,33.4,F,0.26571428571428574,2.6217509314446383,0.4517307240855913,17,6,0,0.22093023255813954,0.25252525252525254
676391,Ernie Clement,R,TOR,7,Cal Quantrill,R,615698,822794,TEX @ TOR,12:07 PM,27/06,Final,0.4247518075696836,-249,184,,True,1100101011,live,0,0,0.0,0.25984361022787084,0.24906585004336101,0.16949141673288937,20,1,0.03834541062801933,0.995,56.0,C,0.2593283582089552,3.6916581915357263,0.40536830913631594,16,4,0,0.2708333333333333,0.30917874396135264
