batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_babip,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,lean_tag,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role
596019,Francisco Lindor,L,NYM,3,Roki Sasaki,R,808963,823601,LAD @ NYM,4:10 PM,24/07,Scheduled,0.6491322117054392,-156.0,170.0,61.0,False,1101001111,estimated,0,0,0.0,0.29906093575929044,0.34291224068173226,0.5022009738614043,0.35120045239319597,20,2,0.037698412698412676,0.949,48.1,D,0.28034300791556727,2.4928919653157036,0.44930389638252366,17,7,0,0.20833333333333334,0.24603174603174602,0.4774052478134111,0.23760932944606414,0.2849854227405248,0.22790697674418606,0.2436548223350254,0.20165745856353592,0.22586633663366337,0.22123893805309736,120,0.26229508196721313,72,False,False,0.6666501083289252,-0.017517896623486018,3.9545454545454546,4.363636363636363,44,0.2466816793881799,0.2560053570531154,-0.009323677664935498,0.512605411071452,0.5220530997164651,-0.009447688645013108,0.09449934520669001,20,NEUTRAL,4.98,1.34,86.2,3,5,85,34,0,0,0,17,SP
545361,Mike Trout,R,LAA,2,Logan Webb,R,657277,823196,LAA @ SF,7:15 PM,24/07,Scheduled,0.6478011733524941,-186.0,203.0,65.0,False,1011110011,estimated,0,0,0.0,0.2578740673358475,0.349870115010669,0.3656377477778169,0.3738280745708461,20,2,-0.03235326873816685,0.994,63.8,C,0.27122015915119363,3.053365988730932,0.374765592955006,16,6,0,0.25609756097560976,0.2237442922374429,0.5510610079575596,0.19827586206896552,0.2506631299734748,0.25692398350029466,0.22287390029325513,0.2623456790123457,0.24790069368382622,0.25510204081632654,231,0.19047619047619047,145,False,False,0.6440651183343877,0.0037360550181063656,3.6265060240963853,4.530120481927711,83,0.25862132689199807,0.25137602639116446,0.007245300500833607,0.5056518489892982,0.4901498418452454,0.015502007144052754,0.20180736902668722,20,NEUTRAL,3.87,1.11,107.0,5,7,85,27,0,0,0,17,SP
624413,Pete Alonso,R,BAL,3,Grant Holmes,R,656550,824812,ATL @ BAL,4:05 PM,24/07,Scheduled,0.6478011733524941,-170.0,186.0,63.0,False,0111000111,estimated,0,0,0.0,0.2141955403988241,0.39958036216871323,0.5580982872957648,0.34212644555649924,20,2,-0.021812500000000012,1.044,44.3,D,0.2749003984063745,1.922125837499476,0.4362304267059578,19,5,0,0.264,0.2421875,0.5043246839654025,0.4411177644710579,0.054557551563539586,0.2450368689733409,0.21103327495621715,0.2712765957446808,0.23613650213284582,0.2554112554112554,263,0.24,182,False,False,0.6278756528171813,0.019925520535312824,3.735294117647059,4.362745098039215,102,0.2717363205490959,0.23102418083420687,0.040712139714889045,0.5152283266610483,0.4832485898621826,0.03197973679886573,-0.14886541088243518,20,NEUTRAL,3.7,1.34,92.1,6,4,78,41,0,0,0,18,SP
641933,Tyler O'Neill,R,BAL,4,Grant Holmes,R,656550,824812,ATL @ BAL,4:05 PM,24/07,Scheduled,0.6473713222299858,,,,False,0110011111,estimated,0,0,0.0,0.29940384242451723,0.3404599647563052,0.6292258732742334,0.49087773477536406,20,2,0.04625618811881188,1.044,44.3,D,0.2749003984063745,1.922125837499476,0.4362304267059578,19,5,0,0.18811881188118812,0.234375,0.5043246839654025,0.4411177644710579,0.054557551563539586,0.19462025316455697,0.16666666666666666,0.13114754098360656,0.17621899059024806,0.1724137931034483,99,0.24358974358974358,86,False,False,0.6162199476870787,0.031151374542907173,2.75,3.0833333333333335,60,0.2684904682973505,0.21913636307876327,0.04935410521858724,0.5007006881652741,0.46631060092068694,0.0343900872445872,0.08543230558242168,20,NEUTRAL,3.7,1.34,92.1,6,4,78,41,0,0,0,18,SP
641487,J. P. Crawford,L,SEA,1,Mackenzie Gore,L,669022,822872,SEA @ TEX,5:05 PM,24/07,Scheduled,0.6471414551330871,,,,False,0110101001,estimated,2,0,0.0,0.19485625973827575,0.3036041512486453,0.34554773670404176,0.26807755957304763,20,5,0.0072549019607842935,0.964,52.6,C,0.27050053248136313,3.073872405881046,0.436639953314386,20,6,0,0.22058823529411764,0.21333333333333335,0.5897709110282365,0.3036760788492275,0.10655301012253596,0.22289521502119927,0.2268041237113402,0.25609756097560976,0.2281097331830139,0.23076923076923078,216,0.1891891891891892,133,False,False,0.6566355969338873,-0.009494141800800215,3.573170731707317,4.2560975609756095,82,0.24828625891282882,0.2684904682973505,-0.020204209384521693,0.5053772294120099,0.5018387172470201,0.0035385121649897933,0.10605502064197381,20,NEUTRAL,4.8,1.28,110.2,6,8,122,42,0,0,0,21,SP
677800,Wilyer Abreu,L,BOS,3,Trey Yesavage,R,702056,824733,TOR @ BOS,4:15 PM,24/07,Scheduled,0.6469322775583085,,,,False,1001110100,estimated,2,0,0.0,0.2249159010350409,0.3801089882222952,0.4959657909467169,0.31447530233612814,20,2,-0.07444927429455539,1.063,67.7,B,0.2852852852852853,1.5395499872227703,0.33892193676385785,15,5,0,0.3163265306122449,0.24187725631768953,0.47072072072072074,0.23873873873873874,0.2905405405405405,0.24087982832618027,0.2535410764872521,0.23694779116465864,0.24365647364996748,0.26991150442477874,262,0.2483221476510067,165,False,False,0.6534294616214585,-0.00649718406315003,3.826530612244898,4.357142857142857,98,0.2511215647909871,0.24598162556193484,0.005139939229052232,0.5031312478158664,0.5069443795581444,-0.003813131742278042,-0.00457683321030167,20,AVOID,3.78,1.16,81.0,4,5,78,41,0,0,0,15,SP
660271,Shohei Ohtani,L,LAD,1,Sean Manaea,L,640455,823601,LAD @ NYM,4:10 PM,24/07,Scheduled,0.646817062428545,-223.0,233.0,69.0,False,0111011010,estimated,0,0,0.0,0.22460485940617847,0.3603780562069222,0.5311951342639128,0.3055307142563856,20,2,-0.00011745360582571251,0.949,52.9,C,0.2634146341463415,3.4506543147396407,0.42825429205097965,20,6,0,0.2828282828282828,0.28294573643410853,0.640418118466899,0.32125435540069686,0.03832752613240418,0.2984709480122324,0.26235294117647057,0.27627118644067794,0.28381877022653723,0.29493087557603687,258,0.2642857142857143,171,False,False,0.6841414387003087,-0.03732437627176377,3.838709677419355,4.612903225806452,93,0.26710922736027815,0.28147668305320983,-0.014367455692931685,0.521051680209983,0.5441115764943775,-0.02305989628439442,0.09821669713279206,20,AVOID,4.74,1.36,79.2,2,5,81,26,0,0,0,7,RP
807799,Masataka Yoshida,L,BOS,6,Trey Yesavage,R,702056,824733,TOR @ BOS,4:15 PM,24/07,Scheduled,0.6468121349511085,,,,False,1110010111,estimated,1,1,1.0,0.28840237604721153,0.3530011890228734,0.4024721248934838,0.31380939341594893,20,2,0.0,1.063,67.7,B,0.2852852852852853,1.5395499872227703,0.33892193676385785,15,5,0,,0.2676767676767677,0.47072072072072074,0.23873873873873874,0.2905405405405405,0.22593068035943517,0.2155688622754491,0.2903225806451613,0.2356733524355301,0.25862068965517243,130,0.2804878048780488,92,False,False,0.6444732941694743,0.002338840781634155,2.955223880597015,3.3134328358208953,67,0.22352417851595005,0.23341141720448796,-0.009887238688537914,0.46800084751897614,0.4704341422982918,-0.0024332947793156423,0.1788922596244178,20,AVOID,3.78,1.16,81.0,4,5,78,41,0,0,0,15,SP
693307,Dillon Dingler,R,DET,3,Beck Way,R,694360,824248,KC @ DET,3:40 PM,24/07,Scheduled,0.6466280208255489,,,,False,1101101111,estimated,0,0,0.0,0.36018619776055044,0.32632689783233876,0.2949396984637835,0.43282294392528525,20,1,-0.016666666666666663,1.004,70.6,B,0.3131868131868132,2.52512476983379,0.41545716190179866,18,5,0,0.2833333333333333,0.26666666666666666,0.804945054945055,0.16758241758241757,0.027472527472527472,0.260897030953885,0.21602288984263232,0.30994152046783624,0.2549467275494673,0.2564102564102564,214,0.29333333333333333,172,False,True,0.6560738179000077,-0.009445797074458806,3.7096774193548385,4.150537634408602,93,0.26825968565275166,0.2641046069301011,0.004155078722650529,0.5098199833968908,0.5031923514034589,0.0066276319934319705,0.13426699132335576,20,AVOID,3.22,1.52,22.1,1,0,21,10,0,0,0,0,RP
695506,Jac Caglianone,L,KC,2,Tarik Skubal,L,669373,824248,KC @ DET,3:40 PM,24/07,Scheduled,0.6450599764051307,,,,False,1111111100,estimated,0,0,0.0,0.2108796348817548,0.3400940899228452,0.4891137818495589,0.26858844489731226,20,3,0.025139929797931893,1.004,89.1,A,0.3191489361702128,9.212093260691233,0.2926652344798742,13,6,0,0.27710843373493976,0.25196850393700787,0.5630323679727428,0.1797274275979557,0.2572402044293015,0.2456935630099728,0.2361111111111111,0.22739018087855298,0.23867964451967838,0.26881720430107525,208,0.24503311258278146,159,False,False,0.6734363175979926,-0.02837634119286192,3.5473684210526315,3.863157894736842,95,0.23579589049721314,0.28362491875100476,-0.04782902825379162,0.4629627149601734,0.5056518489892982,-0.042689134029124776,0.03980996394127405,20,AVOID,2.83,0.93,82.2,6,5,98,11,0,0,0,14,SP
665953,Andrés Chaparro,R,WSH,5,Eduardo Rodríguez,L,593958,822707,AZ @ WSH,3:45 PM,24/07,Scheduled,0.6448301093082319,,,,False,1000101010,estimated,3,0,0.0,0.19231552889460346,0.324346700693412,0.4745314127913876,0.26823769313834617,20,3,0.0,1.04,41.7,D,0.25592672413793105,1.9734364583454136,0.389618639072952,20,5,0,0.19047619047619047,,0.6032345013477088,0.12776280323450134,0.26900269541778976,0.15079365079365079,0.11764705882352941,0.12179487179487179,0.13419117647058823,0.13953488372093023,50,0.3,26,False,False,0.5929492213225559,0.05188088798567603,1.96875,2.375,32,0.22432046796387517,0.20091138169482634,0.023409086269048834,0.48376017569237445,0.42199311439281034,0.06176706129956411,-0.1858748321107813,20,NEUTRAL,2.62,1.22,116.2,8,3,82,41,0,0,0,20,SP
682998,Corbin Carroll,L,AZ,3,Carson Palmquist,L,687223,822707,AZ @ WSH,3:45 PM,24/07,Scheduled,0.6448301093082319,-223.0,233.0,69.0,False,1000101111,estimated,0,0,0.0,0.15289712449331305,0.2971234900565558,0.5085851629348989,0.23444294111442407,20,1,0.20232831704052245,1.04,75.6,B,0.29767441860465116,3.2971131791898913,0.33907920685008613,7,3,0,0.4044943820224719,0.20216606498194944,0.6046511627906976,0.3953488372093023,0.0,0.24304372515616127,0.2830655129789864,0.20758483033932135,0.24764074194598112,0.2672413793103448,258,0.22388059701492538,163,False,False,0.6314635945990168,0.013366514709215127,3.7346938775510203,4.295918367346939,98,0.23133324539637493,0.21585191059424616,0.015481334802128766,0.49857344396407854,0.4832485898621826,0.015324854101895935,-0.009485594869659612,20,AVOID,8.74,1.68,11.1,0,1,14,3,0,0,0,4,SP
514888,José Altuve,R,HOU,4,Davis Martin,R,663436,824573,HOU @ CWS,4:40 PM,24/07,Scheduled,0.6440111182394176,,,,False,1011101110,estimated,0,0,0.0,0.22136627921295363,0.23307230453680247,0.2870125758526921,0.2950686334855629,20,3,-0.038194444444444475,0.968,39.8,D,0.2771867612293144,2.2116298732787034,0.425294931285825,19,6,0,0.2604166666666667,0.2222222222222222,0.5807228915662651,0.27590361445783135,0.14337349397590363,0.2258326563769293,0.2229299363057325,0.17894736842105263,0.21875,0.234375,207,0.23423423423423423,128,False,False,0.6294948781818992,0.014516240057518393,3.8846153846153846,4.294871794871795,78,0.2552892516062077,0.23403722705696825,0.02125202454923944,0.48797812467352825,0.4644642188832733,0.02351390579025492,0.008702302988733616,20,NEUTRAL,3.31,1.27,106.0,9,5,97,33,0,0,0,19,SP
663757,Trent Grisham,L,NYY,1,Jesús Luzardo,L,666200,823434,NYY @ PHI,3:45 PM,24/07,Scheduled,0.6440111182394176,,,,False,1110001010,estimated,0,0,0.0,0.1735280788774287,0.29247132424178385,0.47268689740899184,0.22280259015631754,20,2,0.14492753623188404,1.009,97.7,A,0.328141225337487,3.755156223120487,0.32204767539330587,20,6,0,0.3333333333333333,0.18840579710144928,0.4273104880581516,0.37435098650051923,0.19833852544132918,0.23712835387962292,0.22361359570661896,0.21220930232558138,0.22975929978118162,0.2422360248447205,188,0.2,136,False,False,0.6806648405212042,-0.03665372228178665,3.45,4.05,80,0.2207324110314376,0.2770124992935831,-0.05628008826214553,0.47401201887031846,0.5248648119522611,-0.05085279308194263,-0.02777170244227298,20,AVOID,3.43,1.21,115.1,9,4,143,37,0,0,0,20,SP
668227,Randy Arozarena,R,SEA,2,Mackenzie Gore,L,669022,822872,SEA @ TEX,5:05 PM,24/07,Scheduled,0.6438760767313917,-178.0,186.0,64.0,False,1111001101,estimated,2,0,0.0,0.26681827625682636,0.3354098715821604,0.3379323329388701,0.30259485020578275,20,2,0.0014841976602060214,0.964,52.6,C,0.27050053248136313,3.073872405881046,0.436639953314386,20,6,0,0.2826086956521739,0.28112449799196787,0.5897709110282365,0.3036760788492275,0.10655301012253596,0.24813895781637718,0.23222222222222222,0.2655086848635236,0.2457221081451061,0.2583732057416268,251,0.3181818181818182,151,False,False,0.6695121777522611,-0.02563610102086944,3.627659574468085,4.276595744680851,94,0.24143162243220165,0.2629521704882664,-0.021520548056064764,0.4901643615815759,0.5065949276046942,-0.016430566023118265,0.13023843007927968,20,NEUTRAL,4.8,1.28,110.2,6,8,122,42,0,0,0,21,SP
702176,Alan Roden,L,MIN,6,Jacob Lopez,L,682052,823680,ATH @ MIN,5:10 PM,24/07,Scheduled,0.6437506946070466,,,,False,0010010011,estimated,0,0,0.0,0.23019426313886812,0.3164606444539158,0.43156437659114344,0.23635519784506553,11,1,0.0,1.022,59.7,C,0.2583479789103691,1.6721235992462553,0.32177937732309503,15,5,0,,0.23076923076923078,0.5892700087950747,0.31926121372031663,0.09146877748460862,0.1935483870967742,0.14035087719298245,0.047619047619047616,0.15789473684210525,0.06666666666666667,19,0.38461538461538464,14,False,False,0.6194458660508884,0.02430482855615823,2.5454545454545454,3.0,11,0.22636495913526436,0.2064964518554507,0.019868507279813652,0.49127343644055993,0.4385258077398868,0.05274762870067312,-0.16544938274750895,11,NEUTRAL,6.64,1.73,59.2,4,4,49,36,0,0,0,12,SP
665052,Griffin Conine,L,MIA,6,Germán Márquez,R,608566,823843,SD @ MIA,4:10 PM,24/07,Scheduled,0.6432193862343597,,,,False,1011111110,estimated,0,0,0.0,0.2736115966422426,0.4870135427672723,0.605183407701996,0.4957573884416119,20,2,0.1558988764044944,1.0,27.8,F,0.23596938775510204,1.2413523009612508,0.45118566328088383,10,5,0,0.125,0.2808988764044944,0.5146871008939975,0.454661558109834,0.03065134099616858,0.2956810631229236,0.26859504132231404,0.2222222222222222,0.26912181303116145,0.3148148148148148,61,0.20930232558139536,49,False,False,0.5802321137230476,0.06298727251131209,2.7714285714285714,3.142857142857143,35,0.23346034209998076,0.2020765040230635,0.03138383807691725,0.5109668966312235,0.424693446700214,0.08627344993100955,0.12450788296384582,20,STRONG,5.24,1.54,44.2,4,2,30,22,0,0,0,9,SP
686797,Brooks Lee,L,MIN,5,Jacob Lopez,L,682052,823680,ATH @ MIN,5:10 PM,24/07,Scheduled,0.6420842868614899,,,,False,0100111110,estimated,0,0,0.0,0.2658387593731665,0.2775033583809637,0.40429145489967777,0.33104688048319936,20,1,-0.017307692307692274,1.022,59.7,C,0.2583479789103691,1.6721235992462553,0.32177937732309503,15,5,0,0.2403846153846154,0.25769230769230766,0.5892700087950747,0.31926121372031663,0.09146877748460862,0.25022341376228774,0.2441717791411043,0.2664298401420959,0.2516,0.26570048309178745,218,0.2356687898089172,180,False,False,0.6092315065717645,0.03285278028972538,3.7916666666666665,4.145833333333333,96,0.25034966160469513,0.22094611590345625,0.029403545701238876,0.5220530997164651,0.4491800773072385,0.07287302240922655,0.046093799542062,20,NEUTRAL,6.64,1.73,59.2,4,4,49,36,0,0,0,12,SP
647304,Josh Naylor,L,SEA,5,Mackenzie Gore,L,669022,822872,SEA @ TEX,5:05 PM,24/07,Scheduled,0.6405274513082237,,,,False,1111101111,estimated,0,0,0.0,0.31838433683971573,0.3431789329321923,0.28702831867288126,0.3606659825652401,20,2,0.009963768115942018,0.964,52.6,C,0.27050053248136313,3.073872405881046,0.436639953314386,20,6,0,0.2708333333333333,0.2608695652173913,0.5897709110282365,0.3036760788492275,0.10655301012253596,0.2551470588235294,0.26370757180156656,0.22933333333333333,0.2538984406237505,0.2555066079295154,250,0.27586206896551724,161,False,False,0.6511181157966034,-0.010590664488379642,3.9157894736842107,4.326315789473684,95,0.22964941161978147,0.24506618622033197,-0.015416774600550492,0.456840613901174,0.4691231999245143,-0.012282586023340314,0.10491639312607054,20,NEUTRAL,4.8,1.28,110.2,6,8,122,42,0,0,0,21,SP
663886,Tyler Stephenson,R,CIN,6,Dustin May,R,669160,823031,CIN @ STL,5:15 PM,24/07,Scheduled,0.6398012038823414,,,,False,1111101101,estimated,0,0,0.0,0.346233171544831,0.42528611768895935,0.4811184602719605,0.45821092356904397,20,2,0.03345959595959597,1.031,43.5,D,0.2837413684871312,2.5564172610198006,0.43529925140412973,19,6,0,0.2222222222222222,0.2556818181818182,0.6712759270898806,0.26147077309868005,0.06725329981143935,0.22004608294930875,0.2513181019332162,0.16740088105726872,0.22302158273381295,0.22058823529411764,154,0.2815533980582524,115,False,False,0.6198078894689142,0.01999331441342722,3.22972972972973,3.635135135135135,74,0.25069902855584986,0.24576624004657702,0.00493278850927284,0.4701505016935969,0.4588211368557067,0.01132936483789021,0.21917144187379972,20,NEUTRAL,4.78,1.32,98.0,5,7,95,32,0,0,0,19,SP
682985,Riley Greene,L,DET,4,Beck Way,R,694360,824248,KC @ DET,3:40 PM,24/07,Scheduled,0.6391108283083474,,,,False,1011011011,estimated,0,0,0.0,0.2766913255926959,0.3820483665947361,0.5903762001595857,0.39367900994061644,20,1,-0.0028979207418676767,1.004,70.6,B,0.3131868131868132,2.52512476983379,0.41545716190179866,18,5,0,0.2897196261682243,0.2868217054263566,0.804945054945055,0.16758241758241757,0.027472527472527472,0.29055851063829785,0.32339089481946626,0.2538569424964937,0.2887175893482831,0.3076923076923077,236,0.2611464968152866,188,False,True,0.6314635945990168,0.007647233709330625,3.613861386138614,4.198019801980198,101,0.22870828340106195,0.20902443176413388,0.019683851636928068,0.49712377086119414,0.46723242657968567,0.02989134428150847,0.06780184382478902,20,AVOID,3.22,1.52,22.1,1,0,21,10,0,0,0,0,RP
607208,Trea Turner,R,PHI,1,Cam Schlittler,R,693645,823434,NYY @ PHI,3:45 PM,24/07,Scheduled,0.6385565685069066,-194.0,203.0,66.0,False,0001111110,estimated,0,0,0.0,0.2696293448230399,0.3413289693309502,0.5456182588829006,0.3928899583071954,20,2,-0.006715645434118511,1.009,70.3,B,0.29151483602290473,5.849298671209848,0.3916074390661905,20,5,0,0.24539877300613497,0.23868312757201646,0.9118414188836724,0.0881585811163276,0.0,0.22186666666666666,0.21711057304277642,0.22613065326633167,0.22010792388525988,0.23046875,274,0.26,164,False,False,0.6798337128584646,-0.04127714435155805,4.101010101010101,4.424242424242424,99,0.243899566970081,0.2760641278635263,-0.0321645608934453,0.48570089427209323,0.5220530997164651,-0.03635220544437184,-0.02292194247626936,20,AVOID,2.2,0.96,123.0,9,6,145,25,0,0,0,21,SP
621566,Matt Olson,L,ATL,3,Trevor Rogers,L,669432,824812,ATL @ BAL,4:05 PM,24/07,Scheduled,0.6385565685069066,-156.0,178.0,61.0,False,0111010110,estimated,0,0,0.0,0.25001074289894754,0.3075218177668042,0.4176904086183997,0.38218006273988014,20,1,-0.02404422886350599,1.044,48.0,D,0.27410832232496696,2.396417192355003,0.4276066504791396,17,6,0,0.25301204819277107,0.27705627705627706,0.6549900859220092,0.12491738268341045,0.2200925313945803,0.27794561933534745,0.25760286225402507,0.2789115646258503,0.27218934911242604,0.2597402597402597,262,0.27710843373493976,186,False,False,0.6205710485155884,0.017985519991318144,3.892156862745098,4.392156862745098,102,0.266837616089921,0.2313792463785677,0.03545836971135333,0.5069443795581444,0.4832485898621826,0.02369578969596181,-0.13106418641732956,20,NEUTRAL,4.28,1.3,96.2,6,7,77,32,0,0,0,18,SP
681624,Andy Pages,R,LAD,2,Sean Manaea,L,640455,823601,LAD @ NYM,4:10 PM,24/07,Scheduled,0.6380631888109929,,,,False,1110101111,estimated,0,0,0.0,0.25025116847846196,0.35892521317099196,0.4117855544825103,0.36028163279422143,20,2,0.0181876094919573,0.949,52.9,C,0.2634146341463415,3.4506543147396407,0.42825429205097965,20,6,0,0.2782608695652174,0.2600732600732601,0.640418118466899,0.32125435540069686,0.03832752613240418,0.2583732057416268,0.2256586483390607,0.2537313432835821,0.24975767366720517,0.22624434389140272,245,0.31736526946107785,190,False,False,0.652271612161056,-0.014208423350063115,3.88,4.35,100,0.23381318487185784,0.251784956541474,-0.017971771669616138,0.5018387172470201,0.5056518489892982,-0.003813131742278042,0.21637768002280608,20,AVOID,4.74,1.36,79.2,2,5,81,26,0,0,0,7,RP
687637,Dylan Beavers,L,BAL,5,Grant Holmes,R,656550,824812,ATL @ BAL,4:05 PM,24/07,Scheduled,0.6372953813358869,,,,False,0111011010,estimated,0,0,0.0,0.26540968819290917,0.2881783170263557,0.2560322808897944,0.3994378112792123,20,2,0.02777777777777779,1.044,44.3,D,0.2749003984063745,1.922125837499476,0.4362304267059578,19,5,0,0.2222222222222222,0.25,0.5043246839654025,0.4411177644710579,0.054557551563539586,0.23205342237061768,0.1907356948228883,0.1702127659574468,0.20883882149046792,0.20454545454545456,100,0.3157894736842105,65,False,False,0.5895082402594135,0.047787141076473416,3.0208333333333335,3.4375,48,0.23341141720448796,0.1996882044254027,0.03372321277908527,0.483443808315482,0.4248576083340075,0.05858619998147452,-0.10031467232723829,20,NEUTRAL,3.7,1.34,92.1,6,4,78,41,0,0,0,18,SP
695600,Carter Jensen,L,KC,1,Tarik Skubal,L,669373,824248,KC @ DET,3:40 PM,24/07,Scheduled,0.6369567356405375,,,,False,0001110101,estimated,0,0,0.0,0.20708645137931395,0.267942197282587,0.4165321671009407,0.3102111115690565,20,1,-0.024764924557183488,1.004,89.1,A,0.3191489361702128,9.212093260691233,0.2926652344798742,13,6,0,0.22058823529411764,0.24535315985130113,0.5630323679727428,0.1797274275979557,0.2572402044293015,0.21360544217687075,0.2157721796276013,0.24065420560747663,0.2200212239122745,0.2376237623762376,219,0.24444444444444444,160,False,False,0.6476255208243652,-0.010668785183827745,3.5473684210526315,3.9894736842105263,95,0.20441014188487372,0.23541199627139364,-0.031001854386519923,0.4854275854684351,0.5102222245217136,-0.0247946390532785,-0.04166870399993408,20,AVOID,2.83,0.93,82.2,6,5,98,11,0,0,0,14,SP
694671,Wyatt Langford,R,TEX,1,Bryce Miller,R,682243,822872,SEA @ TEX,5:05 PM,24/07,Scheduled,0.6367994824834923,,,,False,1111011110,estimated,0,0,0.0,0.3189998015117756,0.3661733202618402,0.38383476339458644,0.403690471403779,20,2,0.04137931034482756,0.964,92.0,A,0.2921225382932166,8.07603377289085,0.29258091856452323,11,7,0,0.25862068965517243,0.3,0.5340659340659341,0.22527472527472528,0.24065934065934066,0.25914634146341464,0.24891774891774893,0.21875,0.2519780888618381,0.2619047619047619,136,0.3333333333333333,76,False,False,0.6833103110375692,-0.046510828554076955,4.040816326530612,4.326530612244898,49,0.25045333218214716,0.2824466803812516,-0.03199334819910443,0.4720429354318733,0.5345619031528049,-0.06251896772093163,0.15150444003715519,20,AVOID,2.27,0.88,63.1,4,4,71,10,0,0,0,10,SP
661388,William Contreras,R,MIL,4,Tomoyuki Sugano,R,608372,823759,COL @ MIL,1:10 PM,24/07,Pre-Game,0.6365911458199692,,,,False,0001011000,estimated,0,0,0.0,0.11611617881724573,0.22888375555717042,0.2973783289597583,0.17259659013654563,20,2,-0.014885910901847155,0.97,30.5,F,0.23493150684931507,2.3371584268391103,0.43635646076294976,17,6,0,0.2818181818181818,0.26693227091633465,0.5133836650652025,0.28208647906657514,0.20452985586822237,0.28929068150208626,0.24142011834319527,0.30434782608695654,0.2762088974854932,0.2803738317757009,239,0.2585034013605442,164,False,False,0.6241589902974239,0.012432155522545285,3.8404255319148937,4.287234042553192,94,0.2760930980685566,0.23341141720448796,0.04268168086406862,0.5495320125485254,0.4667229053756494,0.08280910717287593,-0.13697177101405533,20,NEUTRAL,4.76,1.29,90.2,9,4,51,23,0,0,0,17,SP
663457,Lars Nootbaar,L,STL,5,Rhett Lowder,R,695076,823031,CIN @ STL,5:15 PM,24/07,Scheduled,0.6365911458199692,,,,False,1010110101,estimated,3,1,0.3333333333333333,0.1834048877066699,0.29925525245186274,0.49412098916351954,0.23760157931391038,20,1,0.019047619047619035,1.031,32.0,F,0.26895450917797287,1.4505572842246437,0.41421052141985326,17,6,0,0.23809523809523808,0.2571428571428571,0.5184294871794872,0.27564102564102566,0.20592948717948717,0.2589641434262948,0.24752475247524752,0.20930232558139536,0.24821246169560776,0.265625,74,0.24193548387096775,73,False,False,0.601436559966856,0.03515458585311326,3.3157894736842106,3.8684210526315788,38,0.23403722705696825,0.20512951016542869,0.028907716891539564,0.4709875615385506,0.4332890536934361,0.03769850784511447,-0.007248202059489386,20,STRONG,5.75,1.64,72.0,3,7,61,35,0,0,0,14,SP
669003,Garrett Mitchell,L,MIL,6,Tomoyuki Sugano,R,608372,823759,COL @ MIL,1:10 PM,24/07,Pre-Game,0.6359641117546878,,,,False,1111110100,estimated,0,0,0.0,0.3018852518479481,0.4471622103688398,0.4539312805431341,0.454095421561223,20,2,0.023441162681669014,0.97,30.5,F,0.23493150684931507,2.3371584268391103,0.43635646076294976,17,6,0,0.25925925925925924,0.28270042194092826,0.5133836650652025,0.28208647906657514,0.20452985586822237,0.2676056338028169,0.28618968386023297,0.259375,0.27136150234741785,0.28125,180,0.2748091603053435,151,False,False,0.5855971727272121,0.05036693902747569,3.2333333333333334,3.6777777777777776,90,0.22165020261775284,0.208266611168996,0.013383591448756837,0.5083423012559719,0.4378894259707049,0.070452875285267,0.16277706768735886,20,NEUTRAL,4.76,1.29,90.2,9,4,51,23,0,0,0,17,SP
805999,A. J. Ewing,L,NYM,1,Roki Sasaki,R,808963,823601,LAD @ NYM,4:10 PM,24/07,Scheduled,0.634968626725071,,,,False,1101111011,estimated,0,0,0.0,0.2663561234640762,0.33996266923112395,0.41677258613804097,0.40952055586715586,20,2,0.05764347384459115,0.949,48.1,D,0.28034300791556727,2.4928919653157036,0.44930389638252366,17,7,0,0.22727272727272727,0.2849162011173184,0.4774052478134111,0.23760932944606414,0.2849854227405248,0.22171945701357465,0.25137614678899084,0.2669039145907473,0.23859649122807017,0.2661290322580645,136,0.2828282828282828,115,True,False,0.6541135199366287,-0.019144893211557656,3.5396825396825395,3.984126984126984,63,0.24356267091072448,0.25171892290995956,-0.008156251999235087,0.49368355917085327,0.5069443795581444,-0.01326082038729115,0.0471386047498018,20,NEUTRAL,4.98,1.34,86.2,3,5,85,34,0,0,0,17,SP
