batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,b_hit_rate,b_xba,b_hardhit,b_n_games,b_days_rest,platoon_adv,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_n_games,p_days_rest,is_opener
669224,Austin Wells,L,NYY,8,Tarik Skubal,L,669373,824259,NYY @ DET,3:40 PM,24/06,Final,0.5651829697251457,-118,-112,,False,00001,live,0,0,0.0,0.1022052659876975,0.26623282749813904,0.3577547950082194,20,1,0,1.0,63.0,C,0.30949105914718017,6.5222475653200105,0.4177762980272776,8,5,0
670764,Taylor Walls,L,TB,7,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.5651829697251457,-134,101,,True,01111,live,0,0,0.0,0.2585269127718874,0.3016749125608345,0.2658750098037051,20,1,0,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
682674,Victor Bericoto,R,SF,7,Gage Jump,L,695611,823208,ATH @ SF,6:45 PM,24/06,Final,0.5640930594143099,,,,True,10000,live,0,0,0.0,0.10609482339452854,0.18591850052365871,0.532406130490115,10,4,1,1.005,76.5,B,0.28159645232815966,2.8828825956903326,0.29272891263134476,5,6,0
664023,Ian Happ,L,CHC,5,Nolan Mclean,R,690997,823613,CHC @ NYM,10:10 AM,24/06,Final,0.5631069418262209,,,,False,11111,live,0,0,0.0,0.2193220037626849,0.28299714554069566,0.4009933675312812,20,1,1,0.935,72.7,B,0.30142857142857143,2.6948539047355506,0.36404550752933607,15,7,0
676724,Jared Young,L,NYM,7,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.5608660602367598,,,,False,00010,live,0,0,0.0,0.14915651329872615,0.3015719912494769,0.5326923551410578,20,1,0,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
691594,Javier Sanoja,R,MIA,8,Jacob Degrom,R,594798,823850,TEX @ MIA,9:10 AM,24/06,Final,0.55621162152398,-143,108,,False,10101,live,0,0,0.0,0.22465992305301985,0.2961375688233116,0.22820637736619961,20,1,0,1.035,66.9,B,0.3075780089153046,5.58615768658487,0.4311511859885629,15,5,0
543760,Marcus Semien,R,NYM,5,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.5525503021443848,,,,True,11000,live,0,0,0.0,0.19764557613954023,0.3257738462183366,0.28804718341639624,20,1,1,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
682622,Noelvi Marte,R,CIN,7,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.5523539761997784,-153,115,,False,11100,live,0,0,0.0,0.21853955294958072,0.3126911040864714,0.3381846207361346,20,1,1,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
663968,Jake Mangum,L,PIT,8,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.5521875917346301,-198,148,,True,11110,live,0,0,0.0,0.3451455754590518,0.3253108525075866,0.2322168095469071,20,1,1,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
682626,Francisco Álvarez,R,NYM,6,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.5511875766446611,,,,True,11101,live,0,0,0.0,0.3217140714196465,0.40083357198124775,0.4575564805750326,20,1,1,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
620443,Luis Torrens,R,NYM,9,Javier Assad,R,665871,823613,CHC @ NYM,10:10 AM,24/06,Final,0.5491561420518697,,,,False,10111,live,2,1,0.5,0.23812348634247965,0.30165959770100176,0.30822796398524566,20,3,0,0.935,56.1,C,0.23238380809595202,3.475232498137665,0.4350064149228914,11,7,0
553993,Eugenio Suárez,R,CIN,6,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.5477808181431211,-132,-101,,True,01000,live,0,0,0.0,0.14123977521019382,0.3237986279348012,0.3434330396702388,20,1,1,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
676391,Ernie Clement,R,TOR,8,Mike Burrows,R,681347,822798,HOU @ TOR,4:07 PM,24/06,Final,0.5477808181431211,-217,161,,False,00101,live,0,0,0.0,0.24482100460666378,0.24401226097425352,0.19048310232010085,20,2,0,0.985,41.9,D,0.26477359938603223,2.3868438214508427,0.38797622571278667,15,5,0
596117,Garrett Stubbs,L,PHI,8,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.5450271477344641,,,,False,10000,live,0,0,0.0,0.12197849344871467,0.2721613715856663,0.39184692246166286,9,7,1,1.045,,,,,,0,0,0
664034,Ty France,R,SD,7,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.5450271477344641,-155,116,,True,10100,live,0,0,0.0,0.13750183208799288,0.22469094066797765,0.28313847208034265,20,1,1,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
686948,Drake Baldwin,L,ATL,8,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.5450271477344641,-249,184,,False,00000,live,0,0,0.0,0.16557804034117965,0.36306789398964073,0.49132952189786927,20,1,1,0.955,,,,,,0,0,0
553869,Elías Díaz,R,TEX,8,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.5391023496409915,,,,False,11111,live,0,0,0.0,0.3131670454701932,0.34961489654177536,0.3479448332018434,17,2,0,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
643446,Jeff Mcneil,L,ATH,9,Tyler Mahle,R,641816,823208,ATH @ SF,6:45 PM,24/06,Final,0.534320256282231,-140,105,,False,10100,live,1,1,1.0,0.1180534639938051,0.27550514296929207,0.25968363391426696,20,1,1,1.005,55.5,C,0.2781799379524302,2.4643903776138045,0.3703496417261045,11,29,0
621020,Dansby Swanson,R,CHC,9,Sean Manaea,L,640455,823611,CHC @ NYM,4:10 PM,24/06,Final,0.5295395081109368,,,,True,01111,live,1,0,0.0,0.22617592495083416,0.22989687721386526,0.29224723718885776,20,1,1,0.935,54.8,C,0.2837696335078534,3.3379678625663693,0.44394897096913893,16,6,0
670224,Kameron Misner,L,KC,8,Griffin Jax,R,643377,822965,KC @ TB,3:40 PM,24/06,Final,0.5283954581887583,,,,False,11011,live,0,0,0.0,0.3502711242239701,0.37403778760883816,0.23658167583931186,7,1,1,0.955,46.9,D,0.3024193548387097,2.7726898873233266,0.4444199716763514,20,5,0
669236,Jeremiah Jackson,R,BAL,8,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.5283954581887583,-168,126,,False,10111,live,0,0,0.0,0.2545451578453589,0.3427981736952228,0.4436607143146017,20,1,0,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
802415,Chandler Simpson,L,TB,8,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.503837893966748,-250,185,,True,11110,live,0,0,0.0,0.18011450928311848,0.23287746539032084,0.04766107084601372,20,1,0,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
702284,Cole Young,L,SEA,8,Braxton Ashcraft,R,677952,823367,SEA @ PIT,3:40 PM,24/06,Final,0.503837893966748,-156,117,,True,10011,live,0,0,0.0,0.2509726697368286,0.29844221531715565,0.3982483833064722,20,1,1,1.01,81.8,A,0.30844645550527905,4.622221541902185,0.3859313993331801,15,7,0
624431,Jose Trevino,R,CIN,8,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.5010842235580912,,,,True,01101,live,0,0,0.0,0.1712698896129738,0.3213102896705586,0.3089144048284904,14,1,1,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
687551,Drew Gilbert,L,SF,8,Gage Jump,L,695611,823208,ATH @ SF,6:45 PM,24/06,Final,0.4963021301993307,-108,-122,,False,01110,live,0,0,0.0,0.1925187431647095,0.27696320899555876,0.33134369788248624,20,1,0,1.005,76.5,B,0.28159645232815966,2.8828825956903326,0.29272891263134476,5,6,0
672275,Patrick Bailey,L,CLE,8,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.4963021301993307,-138,104,,False,01101,live,0,0,0.0,0.31543251145667267,0.3824401572237659,0.3240901150395697,20,2,1,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
687221,Dalton Rushing,L,LAD,8,Joe Ryan,R,657746,823691,LAD @ MIN,4:40 PM,24/06,Final,0.49077548467792376,,,,False,11000,live,0,0,0.0,0.1716541781062129,0.2906939023878966,0.3851549422279072,20,2,1,1.025,74.6,B,0.30734966592427615,4.144251610036879,0.44014374080389373,15,6,0
545341,Randal Grichuk,R,CWS,8,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.49037733210585815,,,,True,10011,live,0,0,0.0,0.24371465112563376,0.38138405870837233,0.4995775013580435,20,1,0,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
694728,Brice Matthews,R,HOU,8,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.49037733210585815,,,,False,00010,live,0,0,0.0,0.23916836704661165,0.328853500476394,0.4333692531677419,20,1,0,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
691777,Max Muncy,R,ATH,8,Tyler Mahle,R,641816,823208,ATH @ SF,6:45 PM,24/06,Final,0.49037733210585815,-162,122,,True,01001,live,0,0,0.0,0.1429167475366604,0.23487734405549254,0.2894732960795944,20,1,0,1.005,55.5,C,0.2781799379524302,2.4643903776138045,0.3703496417261045,11,29,0
687263,Zach Neto,R,LAA,8,Trey Gibson,R,694346,824018,BAL @ LAA,1:07 PM,24/06,Final,0.49037733210585815,-235,174,,False,11111,live,0,0,0.0,0.23805166502414057,0.3549765465906375,0.48426677222409414,20,1,0,0.975,34.9,F,0.27789473684210525,1.243684110198587,0.41962768531040756,6,5,0
806198,Cooper Pratt,R,MIL,8,Rhett Lowder,R,695076,824500,MIL @ CIN,4:10 PM,24/06,Final,0.49037733210585815,-152,114,,False,11100,live,0,0,0.0,0.25607886713407285,0.4532244066157736,0.32001764231028973,8,1,0,1.0,33.8,F,0.26944140197152244,1.1878110803629596,0.4274294256980982,11,5,0
699393,Pedro Ramírez,L,CHC,8,Sean Manaea,L,640455,823611,CHC @ NYM,4:10 PM,24/06,Final,0.48078507825894584,,,,True,01010,live,0,0,0.0,0.31050320531435144,0.31072513844518507,0.4162970722251803,15,4,0,0.935,54.8,C,0.2837696335078534,3.3379678625663693,0.44394897096913893,16,6,0
686452,Drew Millas,L,WSH,8,Aaron Nola,R,605400,822719,PHI @ WSH,3:45 PM,24/06,Final,0.47047633937877836,,,,False,10010,live,0,0,0.0,0.20295868923272897,0.29830184341396504,0.27203588830038317,20,3,1,1.045,61.5,C,0.2984409799554566,3.086438440362607,0.3933005850175561,15,6,0
656716,Zach Mckinstry,L,DET,8,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.47007818680671276,-124,-107,,True,00111,live,0,0,0.0,0.23582565923888427,0.2614065108912045,0.18520490518860153,20,1,0,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
668885,Austin Martin,R,MIN,8,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.47007818680671276,,,,True,00011,live,0,0,0.0,0.14821252912069066,0.2836117016063852,0.2014860174238192,20,1,0,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
642086,Dominic Smith,L,ATL,9,Jp Sears,R,676664,823284,ATL @ SD,5:40 PM,24/06,Final,0.4469300386585646,-157,118,,False,01001,live,0,0,0.0,0.17084921964273503,0.22415778504653122,0.22637216207699282,20,1,1,0.955,,,,,,0,0,0
678662,Ezequiel Tovar,R,COL,8,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.4469300386585646,-201,150,,False,01001,live,0,0,0.0,0.16839183944898314,0.29883579995624154,0.33799896957310477,20,1,1,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
805999,A. J. Ewing,L,NYM,8,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.4469300386585646,,,,True,11010,live,0,0,0.0,0.2310022210050369,0.38627476008834877,0.4104583901802685,20,1,0,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
656537,Derek Hill,R,PHI,9,Carson Palmquist,R,687223,822719,PHI @ WSH,3:45 PM,24/06,Final,0.41450767841011743,,,,True,01111,live,0,0,0.0,0.26972670053193587,0.3962430184228533,0.2537268584178055,20,1,0,1.045,,,,,,0,0,0
665804,Miguel Amaya,R,CHC,8,Nolan Mclean,R,690997,823613,CHC @ NYM,10:10 AM,24/06,Final,0.41450767841011743,,,,False,00110,live,0,0,0.0,0.2271891510127361,0.271382574114403,0.38186466118561957,20,4,0,0.935,72.7,B,0.30142857142857143,2.6948539047355506,0.36404550752933607,15,7,0
666023,Freddy Fermin,R,SD,8,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.39131278448706813,-128,-103,,False,11000,live,0,0,0.0,0.14320026992801835,0.24638364970854018,0.19164140039396124,20,11,1,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
694410,LuJames Groover,R,AZ,9,Matthew Liberatore,L,669461,823041,AZ @ STL,4:45 PM,24/06,Final,0.36816463633892,-138,104,,True,00101,live,0,0,0.0,0.172703625472879,0.2698844330599727,0.46752227333695257,12,1,1,1.035,31.3,F,0.27217391304347827,2.8539683461161713,0.4652872878082274,14,6,0
676475,Alec Burleson,L,STL,9,Mitch Bratt,R,683352,823041,AZ @ STL,4:45 PM,24/06,Final,0.3556788495812886,-270,198,,True,01111,live,0,0,0.0,0.30000847606957315,0.358521892165481,0.5456173510656438,20,1,1,1.035,,,,,,0,0,0
668942,Josh Rojas,L,KC,9,Griffin Jax,R,643377,822965,KC @ TB,3:40 PM,24/06,Final,0.3556788495812886,,,,True,101,live,0,0,0.0,,,,3,1,1,0.955,46.9,D,0.3024193548387097,2.7726898873233266,0.4444199716763514,20,5,0
682987,Spencer Jones,L,NYY,9,Tarik Skubal,L,669373,824259,NYY @ DET,3:40 PM,24/06,Final,0.3497065247065247,,,,False,10001,live,0,0,0.0,0.16512861527260742,0.21966045727092823,0.7453013951097504,20,1,0,1.0,63.0,C,0.30949105914718017,6.5222475653200105,0.4177762980272776,8,5,0
681508,Mickey Gasper,L,BOS,9,Kyle Freeland,L,607536,824341,BOS @ COL,12:10 PM,24/06,Final,0.32655837655837655,,,,False,01010,live,0,0,0.0,0.17897447822124055,0.2680555969824969,0.3213210085706024,20,2,0,1.165,42.0,D,0.27029438001784123,3.7920125212210154,0.44635390517374723,13,5,0
668952,Ryan Kreidler,R,MIN,9,Shohei Ohtani,R,660271,823691,LAD @ MIN,4:40 PM,24/06,Final,0.3209030750136293,,,,True,11101,live,0,0,0.0,0.2718597603243948,0.2651145915460444,0.3156267420309261,20,1,0,1.025,88.2,A,0.31338028169014087,3.456057607430827,0.35705158580236923,12,7,0
649966,Luis Urías,R,TOR,9,Mike Burrows,R,681347,822798,HOU @ TOR,4:07 PM,24/06,Final,0.30613580003823904,,,,True,1,live,0,0,0.0,,,,1,1,0,0.985,41.9,D,0.26477359938603223,2.3868438214508427,0.38797622571278667,15,5,0
669707,Jared Triolo,R,PIT,9,Bryan Woo,R,693433,823367,SEA @ PIT,3:40 PM,24/06,Final,0.27260761351670443,-149,112,,False,11010,live,0,0,0.0,0.2199474285264838,0.29641365725645935,0.36122702496207776,20,1,0,1.01,63.2,C,0.27153846153846156,6.2646377797369786,0.429944650873064,15,6,0
679822,Justin Foscue,R,TEX,9,Eury Pérez,R,691587,823850,TEX @ MIA,9:10 AM,24/06,Final,0.26682122004702646,,,,False,10000,live,0,0,0.0,0.1881791778381377,0.2572925269163123,0.3478503017277295,20,2,0,1.035,55.2,C,0.27631578947368424,3.0047345755298283,0.3787334389346216,12,28,0
823550,Sung Mun Song,L,SD,9,Martín Pérez,L,527048,823284,ATL @ SD,5:40 PM,24/06,Final,0.2661922090393339,,,,False,00111,live,0,0,0.0,0.25737685605045785,0.271732632003196,0.21412443988905033,20,1,0,0.955,88.1,A,0.2875,3.7613094513604204,0.32476500201771175,15,5,0
669384,Raynel Delgado,L,HOU,9,Trey Yesavage,R,702056,822798,HOU @ TOR,4:07 PM,24/06,Final,0.263503868342578,,,,False,10101,live,0,0,0.0,0.276466954716825,0.3585549828053286,0.17007975469404232,6,1,1,0.985,67.3,B,0.28312570781426954,2.0368867328733824,0.3654498482534385,10,6,0
668709,Jj Bleday,L,CIN,9,Shane Drohan,L,675660,824500,MIL @ CIN,4:10 PM,24/06,Final,0.26105212355212354,-160,121,,False,01000,live,0,0,0.0,0.12359914452178478,0.26185540173493904,0.41435982843548885,20,1,0,1.0,89.2,A,0.29506008010680906,4.29272784830072,0.3454523957126297,15,6,0
691740,Daniel Susac,R,SF,9,Gage Jump,L,695611,823208,ATH @ SF,6:45 PM,24/06,Final,0.2595928301573463,-174,130,,False,10100,live,0,0,0.0,0.19320035425450238,0.269364070118258,0.2542901629337735,20,1,1,1.005,76.5,B,0.28159645232815966,2.8828825956903326,0.29272891263134476,5,6,0
678577,Junior Perez,R,CWS,9,Tanner Bibee,R,676440,824583,CLE @ CWS,11:10 AM,24/06,Final,0.2482815607815608,,,,False,0100,live,0,0,0.0,,,,4,1,0,0.98,53.2,C,0.29094988780852654,2.978536961259004,0.4522119312253708,15,5,0
680757,Steven Kwan,L,CLE,9,Erick Fedde,R,607200,824583,CLE @ CWS,11:10 AM,24/06,Final,0.2482815607815608,-157,118,,True,00001,live,0,0,0.0,0.21162290672179804,0.3599251170236883,0.13826047265496874,20,1,1,0.98,47.2,D,0.2473469387755102,1.9573349475283228,0.3719106774452498,15,5,0
687093,Vaughn Grissom,R,LAA,9,Trey Gibson,R,694346,824018,BAL @ LAA,1:07 PM,24/06,Final,0.2482815607815608,,,,True,01001,live,0,0,0.0,0.193801776273716,0.2930660672135765,0.3548341811397558,20,1,0,0.975,34.9,F,0.27789473684210525,1.243684110198587,0.41962768531040756,6,5,0
683083,Nasim Nuñez,L,WSH,9,Aaron Nola,R,605400,822719,PHI @ WSH,3:45 PM,24/06,Final,0.24468683269524782,-138,104,,False,11111,live,0,0,0.0,0.4471540397738626,0.36003095742595664,0.2757175513391158,20,1,1,1.045,61.5,C,0.2984409799554566,3.086438440362607,0.3933005850175561,15,6,0
666160,Mickey Moniak,L,COL,9,Ranger Suarez,L,624133,824341,BOS @ COL,12:10 PM,24/06,Final,0.24468683269524782,,,,True,00010,live,0,0,0.0,0.206585421057192,0.2598868263485701,0.3506252289418278,20,1,0,1.165,71.6,B,0.27712854757929883,3.0373770532253577,0.31495275665079464,14,5,0
677942,Blaze Alexander,R,BAL,9,José Soriano,R,667755,824018,BAL @ LAA,1:07 PM,24/06,Final,0.240434832115647,,,,False,10110,live,0,0,0.0,0.35459948022750476,0.3629468141112965,0.4233119169762578,20,2,0,0.975,55.5,C,0.3046495489243581,1.927563769703153,0.385799843868377,15,5,0
690993,Colt Keith,L,DET,9,Ryan Weathers,L,677960,824259,NYY @ DET,3:40 PM,24/06,Final,0.22978521484211104,,,,False,00110,live,0,0,0.0,0.1319895995408026,0.34271176436879763,0.5100702644223888,20,1,0,1.0,73.8,B,0.3139083139083139,3.9728273292882963,0.4146208819511279,14,6,0
666152,David Hamilton,L,MIL,9,Rhett Lowder,R,695076,824500,MIL @ CIN,4:10 PM,24/06,Final,0.2295684925067183,-119,-112,,False,10110,live,0,0,0.0,0.209157314123593,0.285969678257511,0.2100207310429602,20,2,1,1.0,33.8,F,0.26944140197152244,1.1878110803629596,0.4274294256980982,11,5,0
663743,Nick Fortes,R,TB,9,Noah Cameron,L,702070,822965,KC @ TB,3:40 PM,24/06,Final,0.2252125245546298,-145,109,,True,00000,live,0,0,0.0,0.1948830000283252,0.2352288176510354,0.2608688443472292,20,2,1,0.955,66.3,B,0.2752585521081941,4.156270473927872,0.3780459164994765,14,6,0
690976,Alex Freeland,L,LAD,9,Joe Ryan,R,657746,823691,LAD @ MIN,4:40 PM,24/06,Final,0.2252125245546298,-118,-112,,True,10011,live,0,0,0.0,0.26111297064742595,0.37640182127582167,0.4305036082086627,20,1,1,1.025,74.6,B,0.30734966592427615,4.144251610036879,0.44014374080389373,15,6,0
669004,Mj Melendez,L,NYM,9,Shota Imanaga,L,684007,823611,CHC @ NYM,4:10 PM,24/06,Final,0.22070802005012533,,,,False,00000,live,0,0,0.0,0.09795403311668771,0.30561924448828276,0.47263300498320776,20,1,0,0.935,80.1,A,0.29451038575667654,3.723167099833216,0.3673002546921191,15,9,0
621020,Dansby Swanson,R,CHC,9,Nolan Mclean,R,690997,823613,CHC @ NYM,10:10 AM,24/06,Final,0.22070802005012533,,,,True,01111,live,0,0,0.0,0.22617592495083416,0.22989687721386526,0.29224723718885776,20,1,0,0.935,72.7,B,0.30142857142857143,2.6948539047355506,0.36404550752933607,15,7,0
806068,Colt Emerson,L,SEA,9,Braxton Ashcraft,R,677952,823367,SEA @ PIT,3:40 PM,24/06,Final,0.19031604520519976,-123,-108,,False,10001,live,0,0,0.0,0.1844414640301089,0.23732015566879822,0.2430747499995917,20,1,1,1.01,81.8,A,0.30844645550527905,4.622221541902185,0.3859313993331801,15,7,0
