batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed,did_not_play
694192,Jackson Chourio,R,MIL,2,Bubba Chandler,R,696149,823757,PIT @ MIL,4:40 PM,03/08,Final,0.6755545863528151,-108.0,127.0,52.0,False,1111110111,live,0,0,0.0,0,0,0.26381325460891863,0.31452301513332104,0.3805497283066382,0.3727822918682218,0.24034413018583534,20,1,-0.03845631199891292,0.97,54.4,C,0.25592939878654164,1.8026261236945444,0.3734276378746765,0.19295393855141144,20,6,0,0.30303030303030304,0.2645739910313901,0.5459579180509413,0.287375415282392,0.16666666666666666,0.2589792060491493,0.28205128205128205,0.2947761194029851,0.2699180938198064,0.2972972972972973,202,0.24817518248175183,149,False,False,0.665094442494148,0.010460143858667115,4.181818181818182,4.558441558441558,77,,,,,,,0.1262425635604892,20,4.56,1.41,104.2,3,8,93,57,0,0,0,20,SP,21,463,91,22.0,8.0,4.9,7.82,0.86,22.289894898107875,-0.01088791968614844,6,0.75,0.0,7,6,0,0,2.0,4.45,0.050542847580922805,0.27494908350305497,0.23605947955390336,0.06133828996282528,0.4931776556776557,0.3321043956043956,0.21739130434782608,4.249,0.355663184662689,
676475,Alec Burleson,L,STL,3,Cam Schlittler,R,693645,823520,STL @ NYY,4:05 PM,03/08,Final,0.6763313654841195,-9900.0,9900.0,99.0,True,0110011111,live,0,0,0.0,0,0,0.3050773092468661,0.3628599608841614,0.5528012716938973,0.4292395103130888,0.1927281464589392,20,1,0.02148489023067679,1.007,71.5,B,0.2938949361097965,6.55048624611577,0.4024170656302137,0.31438314990428207,20,5,0,0.26605504587155965,0.28753993610223644,0.9042200094831674,0.09577999051683263,0.0,0.2983770287141074,0.25026178010471206,0.3438538205980066,0.2920353982300885,0.2868217054263566,279,0.27439024390243905,188,False,False,0.6953889586652208,-0.01905759318110123,3.8363636363636364,4.245454545454545,110,,,,,,,0.16356038898032757,20,2.04,0.91,136.2,10,6,165,26,0,0,0,23,SP,23,538,98,23.4,10.87,1.71,6.45,0.79,24.008718186919477,0.02312863451588043,5,0.625,8.0,7,7,0,0,0.0,4.45,0.09533828690447887,0.2910284463894967,0.15841584158415842,0.07722772277227723,0.48850574712643674,0.347840848806366,0.19801980198019803,4.249,0.2891507536213619,
691720,Kyle Karros,R,COL,2,Ian Seymour,L,693855,824324,TB @ COL,5:40 PM,03/08,Final,0.6738578297412592,-203.0,212.0,67.0,True,0110111011,live,0,0,0.0,0,0,0.31656144275362735,0.31977375074990355,0.3650947984656755,0.4385787973629707,0.22413469387268362,20,3,0.05088495575221241,1.148,83.8,A,0.31836091410559497,3.3929840409755156,0.38823141366597846,0.27659950264212374,20,6,0,0.3008849557522124,0.25,0.4082934609250399,0.28548644338118023,0.3062200956937799,0.2682737169517885,0.24774193548387097,0.2568493150684932,0.26007636826474334,0.2681564245810056,205,0.26865671641791045,161,False,False,0.6450942159232669,0.028763613817992306,3.099009900990099,3.623762376237624,101,,,,,,,0.07233570106815057,20,4.37,1.12,78.1,7,3,90,28,2,0,2,7,RP,36,323,60,9.0,10.34,3.22,6.89,1.38,14.86224640335953,-0.01542925831268771,7,0.875,-3.0,7,5,0,0,0.0,4.55,0.10614604923999368,0.26287262872628725,0.21627906976744185,0.11395348837209303,0.4329710144927536,0.3161014492753623,0.1781609195402299,4.349,0.2626890438317509,
518692,Freddie Freeman,L,LAD,4,Matt Boyd,L,571510,824647,LAD @ CHC,5:05 PM,03/08,Final,0.673743128998169,-178.0,186.0,64.0,True,1111111111,live,8,1,0.125,1,2024,0.42572876186998454,0.4114049909566093,0.36953955885631573,0.48617963923601965,0.143315705526736,20,1,0.05622535211267604,0.983,66.8,B,0.27726809378185524,2.867369301287005,0.36295259243087713,0.20164856488185795,11,5,0,0.352,0.29577464788732394,0.4505606523955148,0.26299694189602446,0.28644240570846075,0.31880252100840334,0.28736740597878496,0.3194444444444444,0.3095711445612042,0.3178294573643411,287,0.304635761589404,178,False,False,0.6846135610190585,-0.010870432020889442,3.787037037037037,4.305555555555555,108,,,,,,,0.3434435356730373,20,3.41,1.2,66.0,6,1,60,19,0,0,0,12,SP,12,274,60,22.8,8.18,2.59,8.18,0.82,23.964758602521854,0.0022068710018309234,8,1.0,47.0,7,6,0,0,2.0,4.35,0.02730755574497333,0.30376940133037694,0.16310679611650486,0.10679611650485436,0.4475476839237057,0.35276430517711177,0.16981132075471697,4.159,0.2898138429396729,
663538,Nico Hoerner,R,CHC,6,Justin Wrobleski,L,680736,824647,LAD @ CHC,5:05 PM,03/08,Final,0.673589369505204,-194.0,233.0,66.0,False,1111101011,live,0,0,0.0,0,0,0.3168822607848068,0.41777114841097146,0.3283406532039548,0.35406745005546747,0.11855493902925664,20,1,0.02729508634978345,0.983,55.0,C,0.27088452088452086,5.061768829051979,0.43245057821401944,0.21402176927502511,18,6,0,0.2796610169491525,0.25236593059936907,0.5750307503075031,0.3720787207872079,0.05289052890528905,0.25115473441108543,0.2575107296137339,0.2611111111111111,0.25486317177711837,0.275,268,0.24102564102564103,215,False,False,0.6815512514719243,-0.007961881966720319,3.9908256880733943,4.431192660550459,109,,,,,,,0.23947886156092285,20,2.88,1.02,112.2,11,2,87,21,0,0,0,17,SP,18,449,94,24.9,6.95,1.68,7.51,0.96,25.19344152989885,-0.004049369505203959,5,0.625,11.0,7,7,0,0,0.0,4.12,0.01271889736265946,0.274468085106383,0.08637236084452975,0.07485604606525911,0.29337254901960785,0.3249756862745098,0.21337579617834396,3.895,0.29857115107755905,
630105,Jake Cronenworth,L,SD,2,Brandon Pfaadt,R,694297,825095,SD @ AZ,6:40 PM,03/08,Final,0.6734355958400653,-186.0,194.0,65.0,False,1101101011,live,30,13,0.43333333333333335,1,2023,0.2539478394221862,0.35991359282519714,0.3625111192108741,0.39800137959212006,0.24843884329505805,20,2,0.013962343981383546,1.0,48.7,D,0.26499552372426144,2.598616251817372,0.4043222130166383,0.1600651411718571,19,7,0,0.20689655172413793,0.22085889570552147,0.5640107430617726,0.3025962399283796,0.13339301700984782,0.1948488241881299,0.22297297297297297,0.21115537848605578,0.20347222222222222,0.18181818181818182,125,0.2682926829268293,96,False,False,0.6455791726727521,0.027856423167313182,3.310344827586207,3.810344827586207,58,,,,,,,-0.07819197655359357,20,4.0,1.29,72.0,5,1,49,21,0,0,0,9,RP,19,308,72,16.2,6.13,2.63,9.0,1.0,17.054704681359212,-0.024918929173398552,6,0.6666666666666666,27.0,7,6,0,0,0.0,4.55,0.07435565001248434,0.22764227642276422,0.21029082774049218,0.12080536912751678,0.37727272727272726,0.30044727272727273,0.28846153846153844,4.349,0.3206455443665527,
666160,Mickey Moniak,L,COL,5,Ian Seymour,L,693855,824324,TB @ COL,5:40 PM,03/08,Final,0.6720046526549094,-178.0,186.0,64.0,True,1110111110,live,0,0,0.0,0,0,0.21694286557700884,0.28474936857604727,0.355793082369701,0.3444658947558647,0.2615457030856895,20,2,-0.01006889242183362,1.148,83.8,A,0.31836091410559497,3.3929840409755156,0.38823141366597846,0.27659950264212374,20,6,0,0.2647058823529412,0.2747747747747748,0.4082934609250399,0.28548644338118023,0.3062200956937799,0.24885844748858446,0.271304347826087,0.28365384615384615,0.26394052044609667,0.26666666666666666,162,0.2830188679245283,116,False,False,0.6360765958068916,0.03592805684801781,3.4594594594594597,3.7567567567567566,74,,,,,,,-0.05611912322853653,20,4.37,1.12,78.1,7,3,90,28,2,0,2,7,RP,36,323,60,9.0,10.34,3.22,6.89,1.38,14.86224640335953,-0.018090366940623714,7,0.875,-3.0,7,5,0,0,0.0,4.25,0.059688598610591975,0.2709832134292566,0.2505643340857788,0.040632054176072234,0.4176470588235294,0.3212107843137255,0.22641509433962265,4.023,0.2626890438317509,
607043,Brandon Nimmo,L,TEX,4,Logan Webb,R,657277,822867,SF @ TEX,5:05 PM,03/08,Final,0.6706582311703654,-163.0,203.0,62.0,False,1011010011,live,16,3,0.1875,1,2022,0.3185887175217877,0.41346094088636454,0.5237148131843736,0.42538278753831077,0.2396505612495431,20,1,-0.04453441295546562,0.964,64.0,C,0.270698766881973,2.994492574923826,0.3695873095456729,0.18170208722081013,18,5,0,0.3076923076923077,0.2631578947368421,0.553141514973576,0.19142689371697005,0.2554315913094539,0.26416040100250626,0.24897959183673468,0.21844660194174756,0.25441176470588234,0.2801556420233463,283,0.2569444444444444,162,False,False,0.668865250233348,0.0017929809370174077,3.8190476190476192,4.238095238095238,105,,,,,,,0.06426062947213036,20,3.93,1.12,119.0,6,7,93,30,0,0,0,19,SP,19,486,103,25.6,7.03,2.27,7.79,0.68,25.503488364308055,-0.012158231170365297,5,0.8333333333333334,-15.0,5,7,0,0,0.0,4.35,0.10789320770390862,0.2663755458515284,0.21456692913385828,0.07874015748031496,0.5143266475644699,0.36489111747851005,0.24031007751937986,4.159,0.3238362726601136,
681624,Andy Pages,R,LAD,2,Matt Boyd,L,571510,824647,LAD @ CHC,5:05 PM,03/08,Final,0.6701889851971647,-9900.0,9900.0,99.0,True,1110111111,live,6,1,0.16666666666666666,1,2025,0.2983221511436678,0.3912321522234514,0.39371347772811516,0.39098468962602306,0.2340556508150107,20,1,0.009503037856363916,0.983,66.8,B,0.27726809378185524,2.867369301287005,0.36295259243087713,0.20164856488185795,11,5,0,0.2748091603053435,0.2653061224489796,0.4505606523955148,0.26299694189602446,0.28644240570846075,0.2754911131898971,0.23277661795407098,0.256198347107438,0.26262626262626265,0.24180327868852458,271,0.30386740331491713,205,False,False,0.6755545863528151,-0.005365601155650324,3.8990825688073394,4.36697247706422,109,,,,,,,0.294831882823942,20,3.41,1.2,66.0,6,1,60,19,0,0,0,12,SP,12,274,60,22.8,8.18,2.59,8.18,0.82,23.964758602521854,-0.0022014851971647875,8,1.0,47.0,7,6,0,0,2.0,4.55,0.0766718481325465,0.2621145374449339,0.1913214990138067,0.07889546351084813,0.43977591036414565,0.3256750700280112,0.24861878453038674,4.349,0.2898138429396729,
672515,Gabriel Moreno,R,AZ,3,Mike King,R,650633,825095,SD @ AZ,6:40 PM,03/08,Final,0.6701889851971647,-194.0,203.0,66.0,False,1111011100,live,8,4,0.5,1,2024,0.2914366662404987,0.3632375928922858,0.42960704899859237,0.34226065724285737,0.14036911398908442,20,2,0.06156209382015837,1.0,68.3,B,0.2852216748768473,2.161377032259961,0.322687093471506,0.20493064572233569,20,7,0,0.2564102564102564,0.31797235023041476,0.4714285714285714,0.2458128078817734,0.2827586206896552,0.31057764441110275,0.29873417721518986,0.30584192439862545,0.3034907597535934,0.29411764705882354,193,0.312,154,False,False,0.6764991703015069,-0.006310185104342114,3.511904761904762,4.130952380952381,84,,,,,,,0.11001221939096478,20,3.38,1.17,125.1,6,7,109,50,0,0,0,22,SP,22,515,97,23.4,7.83,3.59,6.97,0.93,23.783289580222306,-0.0012889851971645827,3,0.42857142857142855,14.0,7,6,0,0,-3.0,4.45,0.10143117415553209,0.30071599045346065,0.1565040650406504,0.11382113821138211,0.4168615984405458,0.35516374269005846,0.22285714285714286,4.249,0.31022745404652985,True
592626,Joc Pederson,L,TEX,1,Logan Webb,R,657277,822867,SF @ TEX,5:05 PM,03/08,Final,0.6689614745588094,-156.0,257.0,61.0,True,1111100110,live,6,0,0.0,1,2024,0.2954043066838563,0.3639578959018663,0.4185713521461151,0.41802331133828113,0.2731665181322903,20,1,0.2578397212543554,0.964,64.0,C,0.270698766881973,2.994492574923826,0.3695873095456729,0.18170208722081013,18,5,0,0.0,0.2578397212543554,0.553141514973576,0.19142689371697005,0.2554315913094539,0.26106870229007634,0.24371859296482412,0.2936344969199179,0.26208749040675366,0.25773195876288657,227,0.24489795918367346,111,False,False,0.662048617588393,0.006912856970416437,2.92,3.38,100,,,,,,,0.1668187077823879,20,3.93,1.12,119.0,6,7,93,30,0,0,0,19,SP,19,486,103,25.6,7.03,2.27,7.79,0.68,25.503488364308055,-0.017321474558809502,5,0.8333333333333334,-15.0,5,7,0,0,0.0,4.65,0.08587116913335857,0.24571428571428572,0.2315270935960591,0.10837438423645321,0.486328125,0.33321484375,0.24031007751937986,4.44,0.3238362726601136,
694249,Cole Carrigg,L,COL,3,Ian Seymour,L,693855,824324,TB @ COL,5:40 PM,03/08,Final,0.6676285748330567,-223.0,233.0,69.0,True,1101111001,live,0,0,0.0,0,0,0.30549995495590965,0.3824570349327366,0.2938924635150864,0.35201637583845524,0.19287978321345853,20,2,0.055555555555555525,1.148,83.8,A,0.31836091410559497,3.3929840409755156,0.38823141366597846,0.27659950264212374,20,6,0,0.3333333333333333,0.2777777777777778,0.4082934609250399,0.28548644338118023,0.3062200956937799,0.29908256880733947,0.2795275590551181,0.21052631578947367,0.27648839556004035,0.29069767441860467,95,0.32727272727272727,73,True,False,0.664013834436004,0.0036147403970526737,3.357142857142857,4.0,42,,,,,,,0.0945510337458353,20,4.37,1.12,78.1,7,3,90,28,2,0,2,7,RP,36,323,60,9.0,10.34,3.22,6.89,1.38,14.86224640335953,-0.016071431975913875,7,0.875,-3.0,7,5,0,0,0.0,4.45,0.09896004379436057,0.2857142857142857,0.20454545454545456,0.10795454545454546,0.3408408408408409,0.31373873873873875,0.22641509433962265,4.249,0.2626890438317509,
661388,William Contreras,R,MIL,4,Bubba Chandler,R,696149,823757,PIT @ MIL,4:40 PM,03/08,Final,0.6668757276729548,-108.0,117.0,52.0,False,0011101110,live,0,0,0.0,0,0,0.16689988558419408,0.24677470579593075,0.413116636370652,0.22041063704682218,0.20810976551967583,20,1,-0.010887566705514329,0.97,54.4,C,0.25592939878654164,1.8026261236945444,0.3734276378746765,0.19295393855141144,20,6,0,0.2773109243697479,0.2664233576642336,0.5459579180509413,0.287375415282392,0.16666666666666666,0.2897907419150285,0.24461206896551724,0.29878048780487804,0.2764084507042254,0.27586206896551724,259,0.2608695652173913,178,False,False,0.6630081229341047,0.003867604738850061,3.8529411764705883,4.284313725490196,102,,,,,,,0.05134745026608785,20,4.56,1.41,104.2,3,8,93,57,0,0,0,20,SP,21,463,91,22.0,8.0,4.9,7.82,0.86,22.289894898107875,-0.016059061006288067,6,0.75,0.0,7,6,0,0,2.0,4.35,0.07191036922339093,0.26914660831509846,0.14595660749506903,0.07495069033530571,0.44447345517841597,0.3084804177545692,0.21739130434782608,4.159,0.355663184662689,
664761,Alec Bohm,R,PHI,4,Andrew Alvarez,L,674841,823431,WSH @ PHI,3:40 PM,03/08,Final,0.6662077215049985,,,,True,1001111011,live,0,0,0.0,0,0,0.2527136971561623,0.3255294802338754,0.4622565642401228,0.3144173900868959,0.164924929103105,20,1,0.008964719491035306,1.009,34.3,F,0.2844400396432111,1.9904707093571192,0.4490873546331779,0.22196847108668355,15,7,0,0.23076923076923078,0.22180451127819548,0.4241823587710605,0.5411298315163529,0.03468780971258672,0.19943502824858758,0.18765432098765433,0.24896265560165975,0.20042492917847027,0.2149122807017544,247,0.23809523809523808,189,False,False,0.6613113663225487,0.004896355182449796,3.7358490566037736,4.113207547169812,106,,,,,,,0.048020964376294356,20,4.06,1.51,57.2,2,3,58,28,1,0,1,7,RP,15,252,59,16.8,9.05,4.37,9.21,0.31,17.5251598064022,0.0028822784950015556,10,1.0,1.0,6,6,0,0,0.0,4.35,0.0354508097495684,0.2318181818181818,0.1492842535787321,0.065439672801636,0.42484105358764757,0.2916821071752952,0.25949367088607594,4.159,0.3173132512265899,
608369,Corey Seager,L,TEX,3,Logan Webb,R,657277,822867,SF @ TEX,5:05 PM,03/08,Final,0.665292630014715,-178.0,186.0,64.0,True,1101010110,live,0,0,0.0,0,0,0.17335733493818037,0.2854366724549158,0.5112286065661513,0.288520655183467,0.3034791241315244,20,1,-0.012666973744818066,0.964,64.0,C,0.270698766881973,2.994492574923826,0.3695873095456729,0.18170208722081013,18,5,0,0.19230769230769232,0.17964071856287425,0.553141514973576,0.19142689371697005,0.2554315913094539,0.1702127659574468,0.15756302521008403,0.20955882352941177,0.17026683608640406,0.19230769230769232,146,0.15873015873015872,80,False,False,0.6613113663225487,0.003981263692166226,3.7115384615384617,4.346153846153846,52,,,,,,,-0.09634460779509817,20,3.93,1.12,119.0,6,7,93,30,0,0,0,19,SP,19,486,103,25.6,7.03,2.27,7.79,0.68,25.503488364308055,-0.009692630014714987,5,0.8333333333333334,-15.0,5,7,0,0,0.0,4.45,0.12247257841124506,0.24549549549549549,0.22857142857142856,0.11619047619047619,0.5161522633744856,0.3475648148148148,0.24031007751937986,4.249,0.3238362726601136,
646240,Rafael Devers,L,SF,4,Cal Quantrill,R,615698,822867,SF @ TEX,5:05 PM,03/08,Final,0.6652555937184038,-156.0,163.0,61.0,False,1100101011,live,9,6,0.6666666666666666,1,2022,0.2765630307501501,0.3051845911193592,0.4817828461377328,0.3251700138309781,0.18902059983149763,20,1,0.05145426767749561,0.964,64.0,C,0.2463002114164905,2.766831938774282,0.3425016942719603,0.15640963426574048,20,6,0,0.21238938053097345,0.26384364820846906,0.7409766454352441,0.04777070063694268,0.21125265392781317,0.23187753264295363,0.21566110397946084,0.27876106194690264,0.23724928366762177,0.23481781376518218,273,0.27167630057803466,199,False,False,0.649841472643227,0.015414121075176812,3.7837837837837838,4.252252252252252,111,,,,,,,0.0438422111001323,20,3.84,1.24,58.2,4,3,39,18,0,0,0,6,RP,22,249,55,11.3,5.98,2.76,8.44,1.23,13.21778670454679,-0.016538927051737096,6,0.75,8.0,7,7,0,0,2.0,4.35,0.1474652427227267,0.2533039647577093,0.26418786692759294,0.09001956947162426,0.5157262277951934,0.32867084639498434,0.2727272727272727,4.159,0.35463129894604556,
691176,Jasson Domínguez,L,NYY,5,Michael Mcgreevy,R,700241,823520,STL @ NYY,4:05 PM,03/08,Final,0.6649872342728088,,,,True,1101101011,live,0,0,0.0,0,0,0.23066055791903403,0.313145598188766,0.3893696546807989,0.30355342775022964,0.2202960323247424,20,1,-0.060694579681921434,1.007,30.3,F,0.2548913043478261,2.3871964035192788,0.4477355124044364,0.1582681468290841,20,6,0,0.26582278481012656,0.20512820512820512,0.5380434782608695,0.26467391304347826,0.19728260869565217,0.20610687022900764,0.21212121212121213,0.22921914357682618,0.21351351351351353,0.20869565217391303,124,0.25925925925925924,86,False,False,0.6500545563067526,0.01493267796605624,3.843137254901961,4.117647058823529,51,,,,,,,0.23393946050458517,20,3.57,1.2,116.0,4,9,76,29,0,0,0,21,SP,21,469,110,22.3,5.9,2.25,8.53,1.16,22.577009836706306,-0.02547056760614219,6,0.8571428571428571,25.0,7,7,0,0,1.0,4.25,0.046275663720008166,0.2560386473429952,0.21603563474387527,0.0556792873051225,0.4500525762355415,0.31536593059936907,0.2536764705882353,4.023,0.328200893404708,
660688,Keibert Ruiz,L,WSH,5,Aaron Nola,R,605400,823431,WSH @ PHI,3:40 PM,03/08,Final,0.6647187740367537,,,,True,1010101001,live,20,5,0.25,1,2022,0.2037613073150649,0.2413754854100842,0.271746899688371,0.21744356748893243,0.06643187765594014,20,2,-0.005626557350695283,1.009,57.9,C,0.29939516129032256,3.0301708451306095,0.43595287707473873,0.22667925897887864,20,7,0,0.26436781609195403,0.25874125874125875,0.500253164556962,0.3473417721518987,0.15240506329113923,0.281786941580756,0.2236180904522613,0.2619047619047619,0.25882352941176473,0.29508196721311475,129,0.2222222222222222,117,False,False,0.6592373765115894,0.0054813975251643,3.2857142857142856,3.5142857142857142,70,,,,,,,-0.10642960352865843,20,5.55,1.44,120.0,3,9,121,41,0,0,0,23,SP,23,522,132,22.7,9.08,3.08,9.9,2.1,22.852700463230825,-0.01041877403675373,5,0.7142857142857143,-11.0,7,7,0,0,0.0,4.25,0.07130984104826822,0.2384428223844282,0.10648148148148148,0.027777777777777776,0.34657534246575344,0.2585780821917808,0.2830188679245283,4.023,0.31310425522960533,
606466,Ketel Marte,L,AZ,4,Mike King,R,650633,825095,SD @ AZ,6:40 PM,03/08,Final,0.664013834436004,-186.0,194.0,65.0,False,1101111110,live,12,3,0.25,1,2024,0.19309085488771485,0.313422444590049,0.39209200484461104,0.29320410289471,0.2198441035459104,20,2,0.003918495297805635,1.0,68.3,B,0.2852216748768473,2.161377032259961,0.322687093471506,0.20493064572233569,20,7,0,0.25,0.25391849529780564,0.4714285714285714,0.2458128078817734,0.2827586206896552,0.23995052566481137,0.21120689655172414,0.2365967365967366,0.23171806167400882,0.24907063197026022,289,0.25925925925925924,182,False,False,0.6679627864630757,-0.003948952027071684,4.066037735849057,4.443396226415095,106,,,,,,,0.10129107161967682,20,3.38,1.17,125.1,6,7,109,50,0,0,0,22,SP,22,515,97,23.4,7.83,3.59,6.97,0.93,23.783289580222306,-0.006913834436003907,3,0.42857142857142855,14.0,7,6,0,0,-3.0,4.35,0.017744968469448744,0.25925925925925924,0.14500941619585686,0.060263653483992465,0.43822330888345556,0.33513406682966584,0.20938628158844766,4.159,0.31022745404652985,
671289,Tyler Freeman,R,COL,7,Ian Seymour,L,693855,824324,TB @ COL,5:40 PM,03/08,Final,0.663595873403159,-163.0,178.0,62.0,True,1001010101,live,0,0,0.0,0,0,0.16040792439619997,0.2922555340471275,0.42175199786446027,0.1790720615423012,0.09687117819814858,20,3,0.05394736842105263,1.148,83.8,A,0.31836091410559497,3.3929840409755156,0.38823141366597846,0.27659950264212374,20,6,0,0.28421052631578947,0.23026315789473684,0.4082934609250399,0.28548644338118023,0.3062200956937799,0.22060164083865086,0.203125,0.1912568306010929,0.2130242825607064,0.21830985915492956,158,0.29523809523809524,121,False,False,0.6595058367476446,0.004090036655514329,3.3835616438356166,3.8219178082191783,73,,,,,,,-0.015111838734582047,20,4.37,1.12,78.1,7,3,90,28,2,0,2,7,RP,36,323,60,9.0,10.34,3.22,6.89,1.38,14.86224640335953,-0.010624444831730306,7,0.875,-3.0,7,5,0,0,0.0,4.0,0.01431370676386672,0.25,0.13445378151260504,0.04831932773109244,0.35847222222222225,0.31291851851851854,0.1781609195402299,3.761,0.2626890438317509,
668930,Brice Turang,L,MIL,1,Bubba Chandler,R,696149,823757,PIT @ MIL,4:40 PM,03/08,Final,0.6570220920325065,-122.0,133.0,55.0,False,1111011111,live,6,3,0.5,1,2025,0.29223881804850615,0.35963657986354375,0.3464885471838228,0.3621791973313612,0.2054622722496141,20,1,0.08898944193061842,0.97,54.4,C,0.25592939878654164,1.8026261236945444,0.3734276378746765,0.19295393855141144,20,6,0,0.20512820512820512,0.29411764705882354,0.5459579180509413,0.287375415282392,0.16666666666666666,0.25195762321510823,0.26103286384976526,0.284789644012945,0.2582559339525284,0.25190839694656486,293,0.2986111111111111,182,False,False,0.65010923506209,0.006912856970416548,3.9038461538461537,4.5673076923076925,104,,,,,,,0.16644961764477492,20,4.56,1.41,104.2,3,8,93,57,0,0,0,20,SP,21,463,91,22.0,8.0,4.9,7.82,0.86,22.289894898107875,-0.019055425365839818,6,0.75,0.0,7,6,0,0,2.0,4.55,0.10945970926212951,0.2607758620689655,0.24675324675324675,0.11688311688311688,0.43705941591137965,0.3499637462235649,0.24413145539906103,4.349,0.355663184662689,
641343,Jake Bauers,L,MIL,5,Bubba Chandler,R,696149,823757,PIT @ MIL,4:40 PM,03/08,Final,0.6624121011138495,156.0,-133.0,39.0,True,1011111111,live,0,0,0.0,0,0,0.34795567635170743,0.4035905607704761,0.5328693343322383,0.4452397448872213,0.20134580014534167,20,1,-0.03326378539493291,0.97,54.4,C,0.25592939878654164,1.8026261236945444,0.3734276378746765,0.19295393855141144,20,6,0,0.29508196721311475,0.26181818181818184,0.5459579180509413,0.287375415282392,0.16666666666666666,0.25411061285500747,0.2720763723150358,0.24836601307189543,0.2573584905660377,0.2765957446808511,221,0.25675675675675674,173,False,False,0.6564334097151473,0.005978691398702218,3.36,3.94,100,,,,,,,0.032173749580477286,20,4.56,1.41,104.2,3,8,93,57,0,0,0,20,SP,21,463,91,22.0,8.0,4.9,7.82,0.86,22.289894898107875,-0.02892876778051623,6,0.75,0.0,7,6,0,0,2.0,4.25,0.1364387885763074,0.2755905511811024,0.24663677130044842,0.12780269058295965,0.540590405904059,0.3490627306273063,0.24413145539906103,4.023,0.355663184662689,
572233,Christian Walker,R,HOU,5,Shane Bieber,R,669456,824160,TOR @ HOU,5:10 PM,03/08,Final,0.6545454963641588,-163.0,170.0,62.0,True,1110111111,live,11,3,0.2727272727272727,1,2022,0.2373332457813055,0.3417908785885068,0.39681067387502655,0.45017384101380703,0.337779034700328,20,1,-0.030659155659155668,0.998,34.9,F,0.27450980392156865,0.7323265421599296,0.3847675713735878,0.1387165439281019,7,6,0,0.25961538461538464,0.22895622895622897,0.5098039215686274,0.2798573975044563,0.2103386809269162,0.20709060213843555,0.22173144876325088,0.26582278481012656,0.21784939572358228,0.23076923076923078,274,0.24675324675324675,174,False,False,0.6072813390570978,0.04726415730706102,3.712962962962963,4.148148148148148,108,,,,,,,0.05538180680767248,20,5.74,1.63,31.1,2,2,22,18,0,0,0,7,SP,7,141,33,20.1,6.32,5.17,9.48,2.01,19.814117221771568,-0.029170496364158804,4,0.5,16.0,7,6,0,0,0.0,4.12,0.0948957853480849,0.2398190045248869,0.24385245901639344,0.07172131147540983,0.4179566563467492,0.30144272445820436,0.3559322033898305,3.895,0.31614836023996823,
662139,Daulton Varsho,L,TOR,4,Cristian Javier,R,664299,824160,TOR @ HOU,5:10 PM,03/08,Final,0.5915972467459177,122.0,233.0,45.0,True,0111011010,live,7,2,0.2857142857142857,1,2022,0.2264615383908308,0.25943810270497497,0.32683288063094235,0.2548248153548914,0.19449968452568397,20,1,0.05088932806324109,0.998,23.3,F,0.25569620253164554,2.057132246800536,0.4303815976078779,0.25570243386955493,8,7,0,0.2028985507246377,0.2537878787878788,0.5670886075949367,0.27341772151898736,0.15949367088607594,0.260961810466761,0.231990231990232,0.20774647887323944,0.24603174603174602,0.2436548223350254,216,0.2426470588235294,150,False,False,0.6096253013075565,-0.018028054561638807,3.5806451612903225,3.935483870967742,93,,,,,,,-0.03201384551181766,20,7.17,1.83,21.1,1,1,21,15,0,0,0,4,RP,8,101,24,12.6,8.86,6.33,10.13,1.27,12.320008096719278,-0.01339724674591769,2,0.25,-4.0,7,6,0,0,-1.0,4.0,0.06791213432724567,0.24429223744292236,0.19832985386221294,0.06889352818371608,0.38556851311953355,0.2907099125364431,0.3,3.761,0.31834928725902034,
