batter_id,name,batter_hand,team,slot,pitcher,pitcher_hand,opp_pitcher_id,game_pk,matchup,start_time,game_date,game_state,p_hit,hit_odds,no_hit_odds,yes_cents,has_hit,last5,lineup_source,bvp_ab,bvp_h,bvp_avg,bvp_career,bvp_since,b_hit_rate,b_xba,b_hardhit,b_babip,b_k_rate,b_n_games,b_days_rest,split_diff,park_factor,p_rating,p_grade,p_csw,p_k_bb,p_hardhit_allowed,p_k_rate,p_n_games,p_days_rest,is_opener,b_hit_rate_vs_L,b_hit_rate_vs_R,p_use_fb,p_use_bb,p_use_os,b_hr_vs_fb,b_hr_vs_bb,b_hr_vs_os,b_hr_overall,b_hit_rate_vs_sp,b_pa_vs_sp,b_hit_rate_vs_rp,b_pa_vs_rp,b_is_rookie,p_is_rookie,base_p_hit,matchup_delta,b_avg_ab,b_avg_pa,b_games_played,p_multihit,base_p_multihit,p_multihit_matchup_delta,p_hrRbi,base_p_hrRbi,p_hrRbi_matchup_delta,b_quality_first3,b_n_games_first3,p_era,p_whip_official,p_ip,p_wins,p_losses,p_so,p_bb_official,p_saves,p_blown_saves,p_save_opps,p_games_started,p_role,p_games_pitched,p_bf_official,p_hits_allowed,p_bf_per_g,p_k9,p_bb9,p_h9,p_hr9,p_avg_bf,pen_delta,pen_available_n,pen_rested_frac,def_oaa_tonight,def_oaa_n,sched_games_7d,sched_day_after_night,sched_getaway,sched_tz_shift,b_pa,b_bb_rate,b_hit_rate_long,b_k_rate_long,b_bb_rate_long,b_hardhit_long,b_xba_long,p_hit_rate_vs_hand,slot_pa_exp,def_babip_allowed,did_not_play
671739,Michael Harris,L,ATL,4,Nick Martínez,R,607259,824872,TB @ ATL,9:15 AM,10/09,Final,0.6835698548431114,-212.0,233.0,68.0,False,1110001100,live,5,1,0.2,1,2024,0.21225923313710676,0.31482721412388753,0.4221764437234373,0.30549342443779065,0.21950480702171482,20,1,0.010067803575097622,1.018,75.4,B,0.2637215528781794,4.9327518212584405,0.34053760949161394,0.15051813266604736,20,6,0,0.2802547770700637,0.2903225806451613,0.647899910634495,0.08310991957104558,0.26899016979445933,0.25553838227717673,0.24234470691163604,0.3107142857142857,0.26095238095238094,0.26490066225165565,321,0.31718061674008813,241,False,False,0.6462827566235236,0.037287098219587755,3.7785714285714285,4.014285714285714,140,,,,,,,-0.10079124187481736,20,3.04,1.1,160.0,14,4,95,24,0,0,0,27,SP,27,643,152,23.8,5.34,1.35,8.55,1.07,23.69706721239433,-0.025132354843111382,8,0.8,12.0,7,6,1,1,0.0,3.8484689951815114,0.02997034323608268,0.2975929978118162,0.19753086419753085,0.03292181069958848,0.48642659279778394,0.36337673130193904,0.23140495867768596,4.16,0.26668598077001343,
671277,Luis García,L,NYY,4,Ryan Feltner,R,663372,823499,COL @ NYY,4:05 PM,10/09,Final,0.6788133393158091,,,,True,0101010111,live,0,0,0.0,0,0,0.2878933411380435,0.3939228866040362,0.5153123749219672,0.43437015147904334,0.3187741481696114,20,1,0.020427404148334383,1.007,45.0,D,0.2622122403144301,1.648088799381425,0.34650861231850777,0.1757818792039847,20,6,0,0.2702702702702703,0.29069767441860467,0.42696629213483145,0.39325842696629215,0.1797752808988764,0.24567901234567902,0.2471264367816092,0.26539753639417696,0.25105189340813466,0.2673992673992674,288,0.31958762886597936,204,False,False,0.6289294556612607,0.04988388365454843,3.485074626865672,3.671641791044776,134,,,,,,,0.06806417490931896,20,5.91,1.58,106.2,5,9,81,48,0,0,0,21,SP,22,479,120,21.8,6.83,4.05,10.13,1.6,22.888876474547768,-0.02268000598247577,9,0.9,3.0,7,5,0,1,0.0,3.586574816893718,0.031163296040724424,0.2829736211031175,0.17687074829931973,0.049886621315192746,0.4724680432645034,0.34646165191740413,0.2930232558139535,4.16,0.35006573995444606,
621566,Matt Olson,L,ATL,3,Nick Martínez,R,607259,824872,TB @ ATL,9:15 AM,10/09,Final,0.6783404609602197,-170.0,203.0,63.0,True,1010000110,live,12,5,0.4166666666666667,1,2022,0.14374450702317637,0.2882858420108671,0.6097700038842847,0.1838071097168781,0.26014929876337706,20,1,0.008555286521388233,1.018,75.4,B,0.2637215528781794,4.9327518212584405,0.34053760949161394,0.15051813266604736,20,6,0,0.24285714285714285,0.2514124293785311,0.647899910634495,0.08310991957104558,0.26899016979445933,0.2426981919332406,0.24165029469548133,0.23668639053254437,0.24169777952446453,0.23323615160349853,381,0.27149321266968324,251,False,False,0.6282451232161701,0.05009533774404962,3.863013698630137,4.328767123287672,146,,,,,,,-0.14850320472105843,20,3.04,1.1,160.0,14,4,95,24,0,0,0,27,SP,27,643,152,23.8,5.34,1.35,8.55,1.07,23.69706721239433,-0.03777796096021979,8,0.8,12.0,7,6,1,1,0.0,4.096897417199611,0.0638821212024119,0.24516129032258063,0.2548262548262548,0.08301158301158301,0.5147147147147147,0.34936636636636637,0.23140495867768596,4.251,0.26668598077001343,
643289,Mauricio Dubón,R,ATL,5,Nick Martínez,R,607259,824872,TB @ ATL,9:15 AM,10/09,Final,0.6781369022235421,,,,False,1100101011,live,8,4,0.5,1,2022,0.26101205765426144,0.31678896435593246,0.2772733166106172,0.27339055142912977,0.0751055141783895,20,1,-0.010112628804217594,1.018,75.4,B,0.2637215528781794,4.9327518212584405,0.34053760949161394,0.15051813266604736,20,6,0,0.2717948717948718,0.2616822429906542,0.647899910634495,0.08310991957104558,0.26899016979445933,0.2719703977798335,0.26633663366336635,0.23598130841121495,0.26683291770573564,0.26421404682274247,315,0.2672811059907834,240,False,False,0.6443904819452865,0.033746420278255584,3.739130434782609,4.021739130434782,138,,,,,,,0.17118628466263883,20,3.04,1.1,160.0,14,4,95,24,0,0,0,27,SP,27,643,152,23.8,5.34,1.35,8.55,1.07,23.69706721239433,-0.02827440222354205,8,0.8,12.0,7,6,1,1,0.0,3.8455193615728684,0.021061986596072127,0.25892857142857145,0.11752577319587629,0.05979381443298969,0.286999147485081,0.30655242966751917,0.27419354838709675,4.026,0.26668598077001343,
670541,Yordan Álvarez,L,HOU,2,Zack Wheeler,R,554430,823413,HOU @ PHI,10:05 AM,10/09,Final,0.6726203594682966,-203.0,212.0,67.0,False,0101010101,live,8,4,0.5,1,2022,0.2550879508614383,0.35277203759934495,0.45136576112994486,0.29321785783139703,0.17542405830126037,20,1,0.07213930348258707,1.009,83.7,A,0.296,3.5363918946048156,0.34072083152946614,0.3170584153633131,20,5,0,0.26119402985074625,0.3333333333333333,0.6204444444444445,0.22533333333333333,0.15422222222222223,0.3129710432368108,0.2949389179755672,0.3724053724053724,0.31937403570641393,0.34615384615384615,402,0.2542372881355932,226,False,False,0.6865944738684918,-0.013974114400195248,3.6013986013986012,4.391608391608392,143,,,,,,,0.05796024069322759,20,3.23,1.08,136.1,12,5,163,43,0,0,0,24,SP,24,547,104,22.8,10.76,2.84,6.87,1.32,22.439686703221053,0.02012964053170352,8,1.0,3.0,7,6,1,1,0.0,4.429213176235615,0.07515806160157018,0.31322505800464034,0.18546845124282982,0.10516252390057361,0.5466067864271457,0.41448203592814375,0.22807017543859648,4.352,0.2816561241896657,
607208,Trea Turner,R,PHI,2,Cristian Javier,R,664299,823413,HOU @ PHI,10:05 AM,10/09,Final,0.6557039923053262,-178.0,194.0,64.0,False,1010111111,live,0,0,0.0,0,0,0.23551391405123637,0.26287152174005407,0.422722570888045,0.27365326359560493,0.19916760545788284,20,1,-0.021745361684386066,1.009,52.1,C,0.27968923418423974,2.854467985282331,0.3645455021718245,0.26178995651441,14,6,0,0.2548076923076923,0.23306233062330622,0.5583982202447163,0.28587319243604004,0.1557285873192436,0.22686798296554395,0.22659817351598174,0.26181818181818184,0.23028197793216182,0.2409972299168975,387,0.24074074074074073,237,False,False,0.6425792255850974,0.013124766720228775,4.121428571428571,4.457142857142857,140,,,,,,,0.13925153220167222,20,5.98,1.55,49.2,2,5,50,22,0,0,0,9,SP,14,223,55,15.9,9.06,3.99,9.97,1.63,16.625263617215086,-0.01700399230532612,6,0.8571428571428571,4.0,7,6,1,1,0.0,4.464288673218898,0.05015127042738371,0.23732251521298176,0.21455223880597016,0.06529850746268656,0.4104938271604938,0.31985978835978834,0.27884615384615385,4.352,0.3198181578319826,
664761,Alec Bohm,R,PHI,5,Cristian Javier,R,664299,823413,HOU @ PHI,10:05 AM,10/09,Final,0.6547175731182963,-170.0,178.0,63.0,True,1100110101,live,5,1,0.2,1,2022,0.25512065817614743,0.3774057149816398,0.5629029365091932,0.36506400872232236,0.22494847456888697,20,2,-0.041055718475073305,1.009,52.1,C,0.27968923418423974,2.854467985282331,0.3645455021718245,0.26178995651441,14,6,0,0.2727272727272727,0.2316715542521994,0.5583982202447163,0.28587319243604004,0.1557285873192436,0.22147950089126558,0.22273567467652494,0.25796178343949044,0.22508921218775735,0.24232081911262798,317,0.24882629107981222,244,False,False,0.6414507026079916,0.013266870510304618,3.7205882352941178,4.125,136,,,,,,,0.11054246141185346,20,5.98,1.55,49.2,2,5,50,22,0,0,0,9,SP,14,223,55,15.9,9.06,3.99,9.97,1.63,16.625263617215086,-0.01535090645162962,6,0.8571428571428571,4.0,7,6,1,1,0.0,4.116323593119582,0.10579754753971735,0.25842696629213485,0.13995943204868155,0.06490872210953347,0.4375,0.3137987588652482,0.27884615384615385,4.026,0.3198181578319826,
547180,Bryce Harper,L,PHI,3,Cristian Javier,R,664299,823413,HOU @ PHI,10:05 AM,10/09,Final,0.6534671725328155,-178.0,186.0,64.0,False,1111010011,live,0,0,0.0,0,0,0.31062199790925654,0.42642138040283867,0.5613535783844942,0.4716676578239261,0.28305418133522137,20,1,0.10424749163879596,1.009,52.1,C,0.27968923418423974,2.854467985282331,0.3645455021718245,0.26178995651441,14,6,0,0.20652173913043478,0.31076923076923074,0.5583982202447163,0.28587319243604004,0.1557285873192436,0.26643073811931245,0.24078947368421053,0.3087818696883853,0.2643161381921439,0.28703703703703703,382,0.24864864864864866,237,False,False,0.6264097981517406,0.027057374381074917,3.5347222222222223,4.298611111111111,144,,,,,,,0.22053034132098784,20,5.98,1.55,49.2,2,5,50,22,0,0,0,9,SP,14,223,55,15.9,9.06,3.99,9.97,1.63,16.625263617215086,-0.014800505866148894,6,0.8571428571428571,4.0,7,6,1,1,0.0,4.2269320298015085,0.15074761272646525,0.27488151658767773,0.2138728323699422,0.16570327552986513,0.45150053590568057,0.375395498392283,0.2765957446808511,4.251,0.3198181578319826,
676356,Jonny Deluca,R,TB,4,Martín Pérez,L,527048,824872,TB @ ATL,9:15 AM,10/09,Final,0.6498604291387968,-9900.0,9900.0,99.0,True,1101100010,live,5,2,0.4,1,2023,0.22124464882860517,0.2107487881094147,0.28698213251564336,0.2887057758246212,0.19088516130877975,20,2,0.06244239631336407,1.018,54.9,C,0.276295923502768,1.740728829408213,0.3546969430942867,0.19522857425819432,20,5,0,0.2838709677419355,0.22142857142857142,0.6166246851385391,0.07506297229219143,0.30831234256926954,0.23883318140382861,0.2309027777777778,0.23715415019762845,0.23587350959046138,0.2597402597402597,163,0.24822695035460993,150,False,False,0.6264338338446126,0.023426595294184227,3.352272727272727,3.5568181818181817,88,,,,,,,0.08730104520163663,20,3.22,1.28,125.2,8,9,94,54,0,0,0,24,SP,28,526,107,18.8,6.73,3.87,7.66,0.93,20.356121293677198,-0.011903286281654046,7,0.7777777777777778,7.0,6,6,1,1,0.0,3.912707531413899,0.053057217619527544,0.2692307692307692,0.19138755980861244,0.050239234449760764,0.29532258064516126,0.27793870967741935,0.2126984126984127,4.16,0.3128771179010789,
803011,Sam Antonacci,L,CWS,1,Jared Jones,R,683003,824550,PIT @ CWS,4:40 PM,10/09,Final,0.6465335111343787,-156.0,163.0,61.0,False,1100110111,live,0,0,0.0,0,0,0.22911941272566455,0.2798189614475675,0.23811152214580772,0.26948133992134504,0.148112766546319,20,1,0.0070862358875810605,0.968,74.8,B,0.3086890243902439,3.210275014906781,0.3822230106726979,0.28467492038355946,17,6,0,0.2608695652173913,0.26795580110497236,0.45960365853658536,0.4245426829268293,0.11585365853658537,0.2627080521817364,0.23356009070294784,0.24394463667820068,0.2526458616010855,0.2567049808429119,300,0.2823529411764706,204,True,False,0.6536771953277224,-0.007143684193343658,3.475806451612903,4.064516129032258,124,,,,,,,-0.07785881135818495,20,4.46,1.23,78.2,3,6,92,28,0,0,0,17,SP,17,333,69,19.6,10.53,3.2,7.89,1.37,20.0376471833762,0.009066488865621225,8,0.8,-10.0,7,6,0,1,0.0,4.163579236863613,0.11780889623976906,0.26265060240963856,0.15843621399176955,0.08436213991769548,0.3286489151873767,0.3306104536489152,0.23255813953488372,4.443,0.28950704689138956,
663611,Nick Madrigal,R,TB,6,Martín Pérez,L,527048,824872,TB @ ATL,9:15 AM,10/09,Final,0.6465335111343787,-170.0,178.0,63.0,False,1101111000,live,0,0,0.0,0,0,0.2278059616033043,0.21332019182449666,0.21925995808441892,0.24515860534754128,0.04886585244481326,15,84,-0.12121212121212122,1.018,54.9,C,0.276295923502768,1.740728829408213,0.3546969430942867,0.19522857425819432,20,5,0,0.18181818181818182,0.30303030303030304,0.6166246851385391,0.07506297229219143,0.30831234256926954,0.3064516129032258,0.3275862068965517,0.32432432432432434,0.31563421828908556,0.3103448275862069,32,0.2,20,False,False,0.6328774662693321,0.01365604486504668,2.933333333333333,3.466666666666667,15,,,,,,,-0.0367891345088093,15,3.22,1.28,125.2,8,9,94,54,0,0,0,24,SP,28,526,107,18.8,6.73,3.87,7.66,0.93,20.356121293677198,0.003437917437049798,7,0.7777777777777778,7.0,6,6,1,1,0.0,3.686460364080108,0.12974558045378418,0.25290697674418605,0.08376963350785341,0.049738219895287955,0.24011752136752137,0.28458012820512824,0.2126984126984127,3.896,0.3128771179010789,
677649,Ezequiel Duran,R,TEX,3,Logan Gilbert,R,669302,823088,TEX @ SEA,1:10 PM,10/09,Final,0.6255022955759969,178.0,-156.0,36.0,False,1101110100,live,13,1,0.07692307692307693,1,2022,0.2738550677266395,0.34640813930770675,0.4422233832114792,0.3590914798510753,0.19321498692832703,20,1,-0.08287841191066997,0.906,74.2,B,0.29574717128365197,3.9279655780341676,0.3893983371121579,0.27856846812491537,20,6,0,0.32903225806451614,0.24615384615384617,0.46072684642438455,0.32004689331770225,0.21922626025791325,0.2535007242877837,0.25123558484349257,0.2557544757033248,0.2524403470715835,0.26148409893992935,318,0.2893401015228426,215,False,False,0.6284627468087827,-0.0029604512327857657,3.582089552238806,3.9776119402985075,134,,,,,,,0.1472223024224338,20,3.71,1.07,165.0,11,9,176,42,0,0,0,28,SP,28,661,134,23.6,9.6,2.29,7.31,1.42,23.777525625777646,0.013097704424003154,9,1.0,-20.0,6,6,0,1,0.0,4.326598380729979,0.10440106704379087,0.27586206896551724,0.22727272727272727,0.07851239669421488,0.3741538461538461,0.32826307692307694,0.23863636363636365,4.16,0.3476487692854928,
